unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,mean_diff_across
ENSG00000255872_APA_chr9_start_37588706_end_37588707,ENSG00000255872_ENSG00000255872.3,chr9,37588706,37588707,-,0.029047222,0.021147544,0.225936802,-0.138635375,-0.158686116,-0.07826579,-0.069332936,-0.209970888,0.551789774,0.55144867,0.553083543,0.523268407,0.5512445,0.516149026,0.523684757,0.500227474,0.580836996,0.572596214,0.779020346,0.384633032,0.392558384,0.437883236,0.454351821,0.290256586,131,131,131,417,417,417,417,331,0.748654153,0.825472145,2.93e-12,2.75e-5,1.13e-5,0.041473563,0.034433782,0.001952617,NA,NA,0,0,0,0,0,0,0.376568543,0.210528734,52.32280614,19.78322931,22.06555916,5.574451852,6.545045289,12.08613908,1,1,1,1,1,1,1,1,0.53944544,0.646353303,4.71e-13,8.67e-6,2.63e-6,0.018224369,0.010517665,5.08e-4,0.770013365,0.843649489,4.13e-12,3.71e-5,1.55e-5,0.050197097,0.042048361,0.002653388,-0.130978221
ZBTB3_APA_chr11_start_62750964_end_62750965,ZBTB3_ENSG00000185670.9,chr11,62750964,62750965,-,-0.077567359,-0.241471714,-0.074579607,-0.155545562,-0.334133657,-0.225129626,-0.22187872,-0.224238981,0.595497755,0.597267136,0.595811571,0.445602739,0.490638654,0.443308885,0.383285315,0.477995762,0.517930396,0.355795422,0.521231964,0.290057177,0.156504997,0.218179259,0.161406595,0.253756781,21,21,21,35,35,35,35,52,0.749590139,0.149708196,0.616619925,0.151855813,2.22e-5,0.005850815,0.007080066,0.28586716,NA,NA,NA,NA,0,0,0,NA,0.373276842,4.360906619,0.357717356,2.57340545,20.6865009,9.633081777,9.961886207,1.723693306,1,1,1,1,1,1,1,1,0.541223504,0.036772729999999997,0.549776699,0.108673559,5.41e-6,0.001911037,0.001598142,0.189218329,0.77125312,0.174967358,0.627451301,0.169887921,3.04e-5,0.007428691,0.008920268,0.315069773,-0.2321853092
ARMCX3_AATAAA_chrX_start_101627841_end_101627842,ARMCX3_ENSG00000102401.20,chrX,101627841,101627842,+,0.042388584,0.096872751000000007,-0.167669155,0.07596483,0.138085677,0.157709467,-0.025119998,0.344914132,0.503150541,0.502960635,0.502265535,0.494312634,0.456959551,0.343127893,0.458256678,0.467547723,0.545539125,0.599833386,0.33459638,0.570277464,0.595045228,0.50083736,0.433136681,0.812461855,84,84,84,89,89,89,89,177,0.751977561,0.419901295,0.114354113,0.210650277,0.025364794,0.039760092,0.806604142,0.001637018,NA,NA,NA,NA,0,0,NA,0,0.366462656,1.772727356,3.047968035,2.00089838,6.272136224,5.662881262,0.139814246,12.47434736,1,1,1,1,1,1,1,1,0.544938766,0.183044907,0.080838224,0.157206007,0.012265118,0.017327635,0.708465747,4.13e-4,0.773731117,0.456531107,0.123532319,0.232945181,0.030569959,0.048161854,0.828740845,0.002220013,0.13831082160000002
CRBN_APA_chr3_start_3150013_end_3150014,CRBN_ENSG00000113851.16,chr3,3150013,3150014,-,-0.035046566,0.16072226,-0.291769323,0.050412335,0.147071876,0.13579231,0.066472726,0.178893271,0.491858959,0.49105509,0.488844768,0.43381894,0.434964019,0.382069618,0.482034489,0.500000436,0.456812393,0.651777349,0.197075445,0.484231275,0.582035895,0.517861928,0.548507214,0.678893707,108,108,108,74,74,74,74,138,0.754381657,0.057135223,5.22e-5,0.024254497,0.003838122,0.004111957,0.550484526,1.98e-4,NA,NA,0,0.723221821,0.03885153,0.052231314,NA,0.02791131,0.356303559,6.785606269,18.28482854,0.564307799,5.351161275,5.113339319,1.15584808,6.269139654,1,1,1,1,1,1,1,1,0.550566346,0.009189581,1.9e-5,0.452529753,0.020708474,0.02374258,0.282328279,0.012285878,0.776831595,0.069028716,6.42e-5,0.551110903,0.047618747,0.062303452,0.473926135,0.03753199,0.1157285036
ANKRD16_AATAAA_chr10_start_5878089_end_5878090,ANKRD16_ENSG00000134461.16,chr10,5878089,5878090,-,0.041032592,0.003375305,0.221048808,-0.412448538,-0.502039178,-0.350614644,-0.169324833,-0.509628425,0.680269054,0.680288442,0.680251303,0.874001889,0.882747217,0.906405893,0.964341362,0.840786912,0.721301645,0.683663748,0.901300111,0.461553351,0.380708039,0.555791249,0.79501653,0.331158487,109,109,109,212,212,212,212,185,0.754570661,0.980487872,1.99e-4,3.39e-11,1.98e-10,1.77e-10,3.68e-5,1.72e-5,NA,NA,0,0,0,0,0,0,0.353871376,0.002178223,15.55911133,47.63961068,44.50460253,45.52837032,21.16136634,22.20473634,1,1,1,1,1,1,1,1,0.551929777,0.962775096,8e-5,5.12e-12,2.54e-11,1.5e-11,4.22e-6,2.45e-6,0.777008519,0.986263144,2.39e-4,5e-11,2.88e-10,2.65e-10,5.23e-5,2.42e-5,-0.3888111236
FIGN_AATAAA_chr2_start_163607614_end_163607615,FIGN_ENSG00000182263.14,chr2,163607614,163607615,-,-0.085805685,-0.02569318,0.001965085,-0.42879703,-0.219470705,-0.372619607,-0.102868245,NA,0.407230781,0.404293427,0.410559126,0.594815946,0.401870749,0.548549587,0.379481234,NA,0.321425095,0.378600246,0.412524211,0.166018915,0.182400044,0.175929981,0.276612989,NA,17,17,17,14,14,14,14,NA,0.754674969,0.922388999,0.996417918,8.39e-4,0.14757814,0.009849961,0.645666123,NA,NA,NA,NA,0,NA,0,NA,NA,0.351368597,0.040546007,1.71e-4,12.80907598,2.808612593,8.535832966,0.457175916,NA,1,1,1,1,1,1,1,NA,0.553339421,0.840416784,0.989559865,3.45e-4,0.093759431,0.003482219,0.498946779,NA,0.777542136,0.933985304,0.993887216,0.001075038,0.166302295,0.012371267,0.677976298,NA,-0.28093889675
ZCCHC7_AATAAA_chr9_start_37358145_end_37358146,ZCCHC7_ENSG00000147905.18,chr9,37358145,37358146,+,-0.061671911,0.224733329,0.011837983,0.158946443,0.217615527,0.04043137,0.067082671,0.339453107,0.435695734,0.434837107,0.435357571,0.526543382,0.545334528,0.786756686,0.599491884,0.610567895,0.374023823,0.659570436,0.447195554,0.685489825,0.762950055,0.827188056,0.666574556,0.950021002,22,22,22,37,37,37,37,55,0.754674969,0.103035527,0.914686001,0.115211991,0.005815601,0.649523193,0.668145889,0.007196259,NA,NA,NA,NA,0,NA,NA,0,0.351437635,5.365826691,0.019859547,3.065786988,9.270183724,0.367885899,0.399450035,9.286573146,1,1,1,1,1,1,1,1,0.553300446,0.020535053,0.887930058,0.079956437,0.002329143,0.544158895,0.527373418,0.002308396,0.777542136,0.121617328,0.917178757,0.130351156,0.007243221,0.67690051,0.699277529,0.009370354,0.1647058236
CBX8_APA_chr17_start_79794378_end_79794379,CBX8_ENSG00000141570.11,chr17,79794378,79794379,-,-0.057249795,-0.239567533,0.171355725,-0.469155217,-0.403282999,-0.123932316,-0.064925161,-0.244698003,0.640749453,0.641076371,0.640907067,0.75745632,0.756905371,0.658414187,0.619218183,0.546546976,0.583499658,0.401508838,0.812262793,0.288301102,0.353622372,0.534481872,0.554293022,0.301848973,47,47,47,54,54,54,54,94,0.754714251,0.098640924,0.049420305,5.51e-12,1.08e-7,0.323094749,0.645957963,0.128488564,NA,NA,0,0,0,NA,NA,NA,0.350924146,5.467637976,4.573385096,51.39466098,31.60023797,1.522788734,0.455610555,3.317498819,1,1,1,1,1,1,1,1,0.553590459,0.01937179,0.032472339,7.55e-13,1.89e-8,0.217197962,0.499682563,0.068546039,0.777631554,0.116703222,0.054578706,8.1e-12,1.51e-7,0.356140776,0.678175469,0.149499635,-0.2611987392
NR2C1_AATAAA_chr12_start_95021894_end_95021895,NR2C1_ENSG00000120798.17,chr12,95021894,95021895,-,0.030093045,-0.162082406,0.090852746,-0.214880442,-0.139506701,-0.139018682,-0.193850417,-0.191959604,0.811669788,0.810269471,0.813397389,0.73659827,0.770935341,0.743359398,0.780429165,0.762756074,0.841762834,0.648187065,0.904250134,0.521717828,0.63142864,0.60434071600000006,0.586578748,0.57079647,137,137,137,167,167,167,167,235,0.631614815,0.010662412,0.022976431,3.17e-12,1.62e-7,6.68e-7,2.48e-5,1.73e-7,NA,0.041488613,0.017719287,1.06e-5,0.001444104,0.004732743,5.24e-6,0.010006101,0.342563736,7.476805151,6.363075107,20.28861436,11.31283907,9.41570862,22.87056298,8.10906582,1,1,1,1,1,1,1,1,0.55835311,0.006249887,0.011651943,6.66e-6,7.7e-4,0.002151344,1.73e-6,0.004404442,0.782239555,0.051915483,0.022048143,2.9e-5,0.002712057,0.008184707,2.39e-5,0.016113612,-0.1758431692
COA5_AATAAA_chr2_start_98600478_end_98600479,COA5_ENSG00000183513.9,chr2,98600478,98600479,-,-0.029231897,-0.034158038,0.149208211,-0.520936424,-0.607776692,-0.452065965,-0.190244305,-0.610912175,0.803299428,0.80380396,0.80385819,0.84177451,0.825927305,0.854557607,0.884265854,0.824390944,0.774067531,0.769645922,0.953066401,0.320838086,0.218150612,0.402491642,0.694021549,0.213478769,27,27,27,71,71,71,71,79,0.760720644,0.652980528,5.66e-6,2.3e-25,2.06e-39,1.78e-22,9.02e-5,6.39e-20,NA,NA,0,0,0,0,0,0,0.331366325,0.684553736,22.77411871,114.0903193,180.1950608,102.1327699,19.24165034,91.04776718,1,1,1,1,1,1,1,1,0.564855652,0.408023058,1.82e-6,1.25e-26,4.39e-41,5.1899999999999996e-24,1.15e-5,1.4e-21,0.785766451,0.688005127,7.14e-6,3.6599999999999997e-25,3.4e-39,2.83e-22,1.28e-4,9.96e-20,-0.47638711219999996
MIA3_ATTAAA_chr1_start_222668005_end_222668006,MIA3_ENSG00000154305.18,chr1,222668005,222668006,+,-0.017185483,0.044759819,-0.092062648,0.141847991,0.062463705,0.041001713,0.069672918,0.184563992,0.117545527,0.117558013,0.117563601,0.092780677,0.139458539,0.113556404,0.068285038,0.122912549,0.100360044,0.162317831,0.025500953,0.234628667,0.201922245,0.154558117,0.137957957,0.30747654,54,54,54,59,59,59,59,102,0.903575538,0.499304898,1.32e-6,0.001132519,0.001063252,0.593667741,0.118971912,9.56e-4,NA,NA,3.8e-5,0.001393996,0.092832185,NA,NA,0.001475461,0.329416739,1.877638232,17.76768652,11.08084163,3.858959413,1.321020013,5.694016396,11.62857809,1,1,1,1,1,1,1,1,0.566002736,0.170602821,2.5e-5,8.72e-4,0.049481008,0.250409072,0.017022851,6.4899999999999e-4,0.786257165,0.437606137,8.26e-5,0.00246945,0.098681177,0.394598721,0.061453903,0.00326783,0.0999100638
MCUR1_AATAAA_chr6_start_13790788_end_13790789,MCUR1_ENSG00000050393.12,chr6,13790788,13790789,-,0.027968808,-0.149081334,0.089272809,-0.423043938,-0.289853678,-0.288175299,-0.1785828,-0.105659221,0.893190658,0.895585825,0.895014529,0.748404832,0.760986735,0.786020918,0.731942833,0.886973722,0.921159466,0.746504491,0.984287338,0.325360895,0.471133057,0.497845619,0.553360032,0.781314502,158,158,158,471,471,471,471,464,0.763968947,0.032121503,0.010545738,1.07e-16,6.67e-7,1.02e-6,1.65e-4,0.105086743,NA,0,0,0,0,0,0,NA,0.322971635,8.190196757,7.578621257,73.56951724,27.87613624,27.64286819,17.95412665,3.713505093,1,1,1,1,1,1,1,1,0.56982725,0.004211736,0.00590646,9.72e-18,1.29e-7,1.46e-7,2.26e-5,0.053973936,0.788428868,0.039697144,0.011996438,1.63e-16,9.3e-7,1.43e-6,2.3e-4,0.123120304,-0.2570629872
TEX2_ATTAAA_chr17_start_64147689_end_64147690,TEX2_ENSG00000136478.9,chr17,64147689,64147690,-,-0.063390697,-0.023898359,0.018903709,-0.074372858,-0.175507294,-0.066665549,-0.086313282,-0.225576228,0.544423964,0.548688273,0.548640429,0.572271297,0.603398987,0.523833919,0.641417661,0.484061069,0.481033267,0.524789914,0.567544137,0.497898439,0.427891693,0.45716837,0.555104379,0.258484841,10,10,10,32,32,32,32,33,0.764256704,0.89719396,0.862529707,0.301461635,0.049895203,0.305925348,0.314153064,0.027335896,NA,NA,NA,NA,0,NA,NA,0,0.322236085,0.080844341,0.048371817,1.390834924,4.916917653,1.626452239,1.796639643,6.501504516,1,1,1,1,1,1,1,1,0.570266928,0.77615643,0.825921047,0.238264152,0.026594925,0.202194457,0.180119277,0.010778325,0.788642766,0.91061214,0.865755157,0.329036912,0.058442461,0.337650766,0.348651754,0.033681193,-0.1256870422
TMEM248_AATAAA_chr7_start_66958549_end_66958550,TMEM248_ENSG00000106609.16,chr7,66958549,66958550,+,-0.034567946,0.336028457,-0.251194681,0.464722594,0.449157963,0.332659073,0.306154157,0.421290806,0.344745252,0.347481536,0.346249021,0.312831731,0.291214645,0.34657776,0.281585721,0.336979867,0.310177307,0.683509993,0.09505434,0.777554325,0.740372608,0.679236833,0.587739879,0.758270673,58,58,58,117,117,117,117,191,0.765324946,4.44e-4,1.81e-5,6.07e-32,3.4e-19,7.25e-12,9.15e-12,9.52e-5,NA,0,0,0,0,0,0,0,0.32010812,18.3395643,20.42136962,144.9361098,85.68989112,52.11789033,52.97578986,18.54534367,1,1,1,1,1,1,1,1,0.571542676,1.85e-5,6.21e-6,2.22e-33,2.1e-20,5.23e-13,3.38e-13,1.66e-5,0.789617558,5.86e-4,2.25e-5,9.899999999999998e-32,5.29e-19,1.1e-11,1.44e-11,1.32e-4,0.3947969186
ELOB_AATAAA_chr16_start_2771940_end_2771941,ELOB_ENSG00000103363.16,chr16,2771940,2771941,-,-0.006345916,-0.026617619,0.03491192,-0.271853749,-0.19465125,-0.190947078,-0.071943539,-0.250294123,0.950899523,0.950917527,0.951190037,0.913633705,0.923214688,0.914933462,0.894949681,0.918766801,0.944553608,0.924299908,0.986101957,0.641779956,0.728563438,0.723986384,0.823006142,0.668472678,1019,1019,1019,1634,1634,1634,1634,2028,0.765324946,0.127327774,1.03e-5,6.7e-89,2.92e-44,7.89e-41,2.8e-5,1.2e-29,NA,NA,0,0,0,0,0,0,0.317837498,4.829698253,21.53661201,409.42104,202.7797426,187.9086306,21.7620994,136.8199549,1,1,1,1,1,1,1,1,0.572910137,0.027973526,3.47e-6,4.9e-91,5.1699999999999994e-46,9.1e-43,3.09e-6,1.3199999999999999e-31,0.79009681,0.148496632,1.3e-5,1.1999999999999998e-88,4.76e-44,1.3699999999999998e-40,3.96e-5,1.7900000000000001e-29,-0.19593794779999998
SCO1_APA_chr17_start_10680337_end_10680338,SCO1_ENSG00000133028.12,chr17,10680337,10680338,-,0.04815334,-0.116683695,-0.062790948,-0.230288804,-0.22873819,-0.155156594,-0.034916938,-0.179236874,0.57673371,0.578613356,0.578451553,0.568282974,0.527327797,0.569103439,0.560050575,0.616719693,0.62488705,0.461929661,0.515660605,0.33799417,0.298589607,0.413946845,0.525133637,0.437482819,74,74,74,125,125,125,125,218,0.639785008,0.151847486,1.03e-8,2.04e-17,4.38e-22,8.64e-14,2.99e-4,2.93e-4,NA,NA,0.334765134,1.71e-5,2.02e-6,3.99e-4,1,0.106515,0.31538437,5.363338192,1.503480299,19.37865944,23.78478196,14.01317191,0.809291092,3.949499617,1,1,1,1,1,1,1,1,0.574394763,0.020564373,0.220136637,1.07e-5,1.08e-6,1.82e-4,0.368329923,0.046885307,0.791055781,0.121662615,0.295252705,4.5e-5,6.79e-6,9.53e-4,0.563222698,0.110091523,-0.16566748
STK10_AATAAA_chr5_start_172043618_end_172043619,STK10_ENSG00000072786.13,chr5,172043618,172043619,-,-0.015848833,0.04468806,0.070258348,-0.282566091,-0.178607549,-0.244797384,-0.104800175,-0.209105571,0.908198574,0.90742712,0.9076567,0.909414122,0.869205664,0.906032233,0.892430265,0.917657623,0.892349741,0.95211518,0.977915048,0.626848032,0.690598115,0.66123485,0.78763009,0.708552052,174,174,174,389,389,389,389,432,0.770738564,0.395115986,0.011558206,1.04e-28,9.67e-9,6.22e-14,0.005555575,8.5e-6,NA,NA,0,0,0,0,0,0,0.306915914,1.917362913,7.401593081,129.7918189,36.5138377,61.91544412,10.48843578,23.6817572,1,1,1,1,1,1,1,1,0.579578899,0.166147663,0.00651661399999999,4.55e-30,1.52e-9,3.59e-15,0.00120124,1.14e-6,0.79472228600000006,0.430234947,0.013116577,1.68e-28,1.39e-8,9.6e-14,0.007049783,1.2e-5,-0.20397535400000005
UBE2A_AATAAA_chrX_start_119584421_end_119584422,UBE2A_ENSG00000077721.17,chrX,119584421,119584422,+,-0.037935796,-0.013286135,-0.279264914,0.248346161,0.201263863,0.176850377,0.189772388,0.319486638,0.534359484,0.534271968,0.534699811,0.553420233,0.599744441,0.567487361,0.561180076,0.507000384,0.496423688,0.520985833,0.255434897,0.801766394,0.801008304,0.744337738,0.750952464,0.826487023,26,26,26,59,59,59,59,108,0.771403762,0.92027768,4.62e-7,2.23e-6,1.38e-8,0.005529398,1.71e-6,8.32e-6,NA,NA,0,0,0,0,0,0,0.302687542,0.043956475,27.90673307,24.9560335,35.78693366,9.758733283,27.62076313,23.72611098,1,1,1,1,1,1,1,1,0.582202458,0.833934611,1.27e-7,5.87e-7,2.2e-9,0.001784728,1.48e-7,1.11e-6,0.795503928,0.932604014,5.93e-7,3.03e-6,1.98e-8,0.007010742,2.49e-6,1.18e-5,0.2271438854
RBM18_AATAAA_chr9_start_122240009_end_122240010,RBM18_ENSG00000119446.14,chr9,122240009,122240010,-,-0.03725994,0.166728973,-0.194827114,0.27613282,0.208258497,0.071166465,0.073788222,0.236449135,0.323679808,0.324627153,0.3225297,0.440391869,0.35361054,0.427209103,0.432581195,0.27822488,0.286419868,0.491356126,0.127702587,0.716524689,0.561869037,0.498375568,0.506369417,0.514674015,62,62,62,52,52,52,52,83,0.772465031,0.133557317,1.32e-4,4.95e-6,3.39e-9,0.02985038,0.409110767,1.05e-5,NA,NA,0,6.44e-6,5.76e-4,0.742578603,NA,0.038296781,0.300701286,4.697969468,16.39676205,21.24947513,13.02848077,0.919710535,1.109355927,5.711169071,1,1,1,1,1,1,1,1,0.583443111,0.030198275,5.14e-5,4.03e-6,3.07e-4,0.337550988,0.292221998,0.01685731,0.796414241,0.155311188,1.59e-4,1.82e-5,0.001198965,0.487816707,0.484212023,0.048879561,0.17315902779999998
RARA_AATAAA_chr17_start_40357641_end_40357642,RARA_ENSG00000131759.18,chr17,40357641,40357642,+,0.04249422,0.170669601,0.009729708,0.280166858,0.342690998,0.238742611,0.20490279,0.450953624,0.410396973,0.410537681,0.41069533,0.282069311,0.249425733,0.253471391,0.258457011,0.445091998,0.452891194,0.581207282,0.420425039,0.562236169,0.592116731,0.492214002,0.463359801,0.896045622,59,59,59,189,189,189,189,206,0.772496664,0.083131805,0.913247441,1.05e-10,1.88e-11,4.93e-8,1.56e-4,1.46e-11,NA,NA,NA,0,0,0,0,0,0.300299893,5.869486574,0.020550672,45.33661423,49.31507972,33.91223761,18.08023034,51.45004696,1,1,1,1,1,1,1,1,0.583694476,0.015405544,0.886009777,1.66e-11,2.18e-12,5.77e-9,2.12e-5,7.34e-13,0.796461765,0.099290684,0.915863165,1.53e-10,2.78e-11,7.04e-8,2.18e-4,2.27e-11,0.3034913762
KLHDC4_AATAAA_chr16_start_87707815_end_87707816,KLHDC4_ENSG00000104731.14,chr16,87707815,87707816,-,0.022687115,0.022696426,0.072707391,NA,NA,NA,NA,-0.555333257,0.878024469,0.872191992,0.878148896,NA,NA,NA,NA,0.767211192,0.900711585,0.894888418,0.950856287,NA,NA,NA,NA,0.211877935,108,108,108,NA,NA,NA,NA,110,0.774063593,0.831456267,0.038089662,NA,NA,NA,NA,5.31e-13,NA,NA,0,NA,NA,NA,NA,0,0.296178043,0.193017927,5.075116137,NA,NA,NA,NA,58.31063138,1,1,1,NA,NA,NA,NA,1,0.586288425,0.660416603,0.024271646,NA,NA,NA,NA,2.24e-14,0.798595892,0.850249676,0.0423272,NA,NA,NA,NA,8.17e-13,-0.555333257
PITPNA_None_chr17_start_1520217_end_1520218,PITPNA_ENSG00000174238.16,chr17,1520217,1520218,-,0.033545402,-0.009456949,0.098420001,-0.243552661,-0.166002546,-0.082652341,-0.166322942,-0.32597184,0.377671833,0.376187281,0.37568952,0.367677797,0.377739431,0.341685504,0.420191226,0.478510141,0.411217235,0.366730331,0.474109521,0.124125136,0.211736885,0.259033163,0.253868284,0.1525383,24,24,24,64,64,64,64,96,0.777719713,0.936778638,0.046348143,9.65e-11,3.99e-6,0.045162608,1.31e-5,1.22e-7,NA,NA,0,0,0,0,0,0,0.286229639,0.028998048,4.69265686,45.50269966,24.22130152,5.392529908,23.38806628,32.60428962,1,1,1,1,1,1,1,1,0.592646859,0.864783544,0.030291774,1.52e-11,8.59e-7,0.02022313,1.32e-6,1.13e-8,0.802912963,0.94659894,0.051340148,1.41e-10,5.51e-6,0.054561986,1.89e-5,1.78e-7,-0.19690046600000002
CAMSAP1_AATAAA_chr9_start_135808487_end_135808488,CAMSAP1_ENSG00000130559.19,chr9,135808487,135808488,-,0.034395186,0.112090962,-0.257877642,0.187809921,0.20480654,0.021167878,-0.045407011,0.237115945,0.312496803,0.31408409,0.31234568,0.211149939,0.198525461,0.181465246,0.202136839,0.355071607,0.346891989,0.426175052,0.054468038,0.398959861,0.403332001,0.202633124,0.156729828,0.592187553,36,36,36,64,64,64,64,72,0.779318549,0.367927208,7.48e-9,3.3e-5,3.55e-4,0.841932788,0.648473449,0.044434206,NA,NA,0,3.68e-5,3.31e-4,NA,NA,0.176309495,0.280875081,2.092228576,36.33251381,17.91885223,14.06826311,0.323817045,1.017975481,3.114314183,1,1,1,1,1,1,1,1,0.596128231,0.148049963,1.66e-9,2.31e-5,1.76e-4,0.56932272,0.312999713,0.077607143,0.804984688,0.4018499,9.88e-9,9.07e-5,7.27e-4,0.697274952,0.506685403,0.164069353,0.1210986546
CEP350_AATAAA_chr1_start_180114872_end_180114873,CEP350_ENSG00000135837.17,chr1,180114872,180114873,+,-0.04649426,0.014921603,-0.341195806,0.413384026,0.530767734,0.324456252,0.217135334,0.273812343,0.577777949,0.581400321,0.582121713,0.51940141,0.409710632,0.528869956,0.466805182,0.579905074,0.531283688,0.596321924,0.240925907,0.932785436,0.940478366,0.853326208,0.683940515,0.853717417,46,46,46,105,105,105,105,125,0.779318549,0.922167725,7.2e-7,4.59e-17,8.920000000000001e-27,3.29e-8,0.001221477,0.005536821,NA,NA,0,0,0,0,0,0,0.280075979,0.041284439,26.99575095,75.29997527,121.1623128,34.74333115,13.73650845,9.866084823,1,1,1,1,1,1,1,1,0.596651422,0.838989871,2.04e-7,4.04e-18,3.52e-28,3.76e-9,2.1e-4,0.001683534,0.805008966,0.933916392,9.2e-7,7.02e-17,1.47e-26,4.74e-8,0.001610034,0.007285627,0.3519111378
PAIP2B_None_chr2_start_71188307_end_71188308,PAIP2B_ENSG00000124374.9,chr2,71188307,71188308,-,-0.050231902,-0.221743684,0.126774555,-0.081934174,-0.256210631,-0.075919933,-0.154920233,-0.447282755,0.783653532,0.783615958,0.782735076,0.707410521,0.748377563,0.758999362,0.819483094,0.740474857,0.73342163,0.561872274,0.909509631,0.625476347,0.492166932,0.683079429,0.664562861,0.293192103,155,155,155,156,156,156,156,139,0.782810511,0.132497997,0.081089626,0.459098495,0.005964578,0.588956781,0.142171721,9.43e-4,NA,NA,NA,NA,0,NA,NA,0,0.270819559,4.717048167,3.668816485,0.746797277,9.217650652,0.504806425,3.49341834,13.6556357,1,1,1,1,1,1,1,1,0.602782535,0.029864968,0.055439538,0.38749213,0.002396929,0.4773958,0.061613237,2.2e-4,0.809202888,0.154427806,0.088507457,0.486869768,0.007414012,0.617152146,0.163406508,0.001293773,-0.2032535452
MRPL35_AATAAA_chr2_start_86212840_end_86212841,MRPL35_ENSG00000132313.15,chr2,86212840,86212841,+,0.015141234,0.026872675,-0.092171359,0.114732746,0.115975937,0.095879944,0.054820088,0.160669219,0.202248762,0.202745388,0.202808756,0.34172089,0.333334205,0.381390665,0.349993749,0.249260933,0.217389996,0.229618064,0.110637397,0.456453636,0.449310142,0.47727061,0.404813837,0.409930152,22,22,22,133,133,133,133,93,0.103760524,0.228125135,3.4e-9,3.5e-26,5.83e-10,1.08e-12,0.013614671,1.58e-17,NA,NA,0.002384755,4.99e-5,0.003076031,0.016850763,0.665576176,6.72e-5,0.268920169,0.727921975,11.2785208,18.65995958,11.19589151,8.362756352,2.553427105,18.76320635,1,1,1,1,1,1,1,1,0.604057053,0.393557588,7.84e-4,1.56e-5,8.2e-4,0.003829892,0.110055296,1.48e-5,0.81042835,0.678943431,0.001959764,6.35e-5,0.002865647,0.013360838,0.24908294,1.19e-4,0.1084155868
PPP2R2C_AATAAA_chr4_start_6323049_end_6323050,PPP2R2C_ENSG00000074211.14,chr4,6323049,6323050,-,-0.049009919,-0.024078735,0.008764767,-0.226114673,-0.308205608,-0.263313638,-0.078996305,-0.349203791,0.610426741,0.61074655,0.610576093,0.300640461,0.364237909,0.303372091,0.256280486,0.423828053,0.561416822,0.586667815,0.61934086,0.074525788,0.056032301,0.040058453,0.177284181,0.074624262,21,21,21,20,20,20,20,29,0.785110137,0.91368536,0.948159631,7.7e-7,7.77e-8,2.92e-8,0.34987252,8.05e-4,NA,NA,NA,0,0,0,NA,0,0.267839889,0.051636182,0.00846852,27.11573497,32.27144399,34.99516889,1.590073383,13.996903,1,1,1,1,1,1,1,1,0.604784487,0.820240266,0.926678526,1.92e-7,1.34e-8,3.31e-9,0.20731565,1.83e-4,0.810841108,0.92647986,0.947529072,1.07e-6,1.1e-7,4.2e-8,0.384166186,0.001107128,-0.24516680300000004
