"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift"
"TMCC1","PAS11816_AATAAA_0.25",0.00160952316961588,0.000289082280472643,16.069612860214,1,6.10559446295685e-05,0.000525424206125423,0.234899356497347,0.574999818547533,0.340100462050186,"chr3",129647793,129647794,"-",0.40494958752244,2,"TUTR",NA
"TMCC1","PAS11817_AATAAA_0.35",0.00160952316961588,0.0122162799031876,9.08286657009739,1,0.00258015298664741,0.012625955739393,0.322147512439611,0.100000050826064,-0.222147461613546,"chr3",129650554,129650555,"-",0.211073781632838,2,"TUTR",NA
"TMED10","PAS37896_ATTAAA_0.15",2.14414544883186e-08,0,36.4527410444507,1,1.56413011639363e-09,4.0934671084099e-08,0.451859763835431,0.272427677971182,-0.17943208586425,"chr14",75134245,75134246,"-",0.362143720903306,2,"TUTR",NA
"TMED10","PAS37895_AATAAA_0.2",2.14414544883186e-08,0,36.4527410444507,1,1.56413011639363e-09,4.0934671084099e-08,0.548140236164569,0.727572322028818,0.17943208586425,"chr14",75131469,75131470,"-",0.637856279096694,2,"TUTR",NA
"TMEM104","PAS43354_ATTAAA_0.35",0.00432809609802966,0,10.5533524413796,1,0.00115977543249003,0.00654252580265521,0.329949467437859,0.102522448319,-0.227427019118859,"chr17",74838478,74838479,"+",0.21623595787843,2,"MIXED",NA
"TMEM104","PAS43355_AATAAA_0.25",0.00432809609802966,0,10.5533524413796,1,0.00115977543249003,0.00654252580265521,0.670050532562141,0.897477551681,0.227427019118859,"chr17",74839749,74839750,"+",0.783764042121571,2,"MIXED",NA
"TMEM106B","PAS20088_AATAAA_0.15",1.78530010331796e-08,4.22214428998473e-09,36.1969601678634,1,1.78348536316983e-09,4.58769018768724e-08,0.398711469662687,0.749548508288908,0.350837038626221,"chr7",12237262,12237263,"+",0.574129988975798,2,"TUTR",NA
"TMEM106B","PAS20087_AATAAA_0.1",1.78530010331796e-08,1.4262617160887e-06,24.9043273162392,1,6.02470384711292e-07,8.88925973516928e-06,0.539498473794648,0.250451491711092,-0.289046982083556,"chr7",12232899,12232900,"+",0.39497498275287,2,"TUTR",NA
"TMEM128","PAS13573_AATAAA_0.45",0.0303843373212323,0,6.3396809403618,1,0.0118066117005916,0.0426940304574068,0.259432944311227,0.0652877235605829,-0.194145220750645,"chr4",4235971,4235972,"-",0.162360333935905,2,"TUTR",NA
"TMEM128","PAS13572_AATAAA_0.1",0.0303843373212323,0,6.3396809403618,1,0.0118066117005916,0.0426940304574068,0.740567055688773,0.934712276439417,0.194145220750644,"chr4",4235541,4235542,"-",0.837639666064095,2,"TUTR",NA
"TMEM14A","PAS17913_ATTAAA_0.2",0.00326740802319279,0,11.1496410573948,1,0.000840479342331199,0.00498441316678309,0.356344729829166,0.132502996149905,-0.223841733679261,"chr6",52686276,52686277,"+",0.244423862989535,2,"TUTR",NA
"TMEM14A","PAS17914_AATAAA_0.2",0.00326740802319279,0,11.1496410573948,1,0.000840479342331199,0.00498441316678309,0.643655270170834,0.867497003850095,0.223841733679261,"chr6",52686584,52686585,"+",0.755576137010465,2,"TUTR",NA
"TMEM14B","PAS17334_ATTAAA_0.25",0.041844493447547,0,5.68716073055578,1,0.0170894829524728,0.0577800588785569,0.139221554882134,0.0234740158509149,-0.115747539031219,"chr6",10802818,10802819,"+",0.0813477853665243,2,"iAPA",0.231495078062437
"TMEM14B","PAS17336_AATAAA_0.35",0.041844493447547,0,5.68716073055578,1,0.0170894829524728,0.0577800588785569,0.860778445117866,0.976525984149085,0.115747539031219,"chr6",10829199,10829200,"+",0.918652214633476,2,"iAPA",0.231495078062437
"TMEM167B","PAS1276_AATAAA_0.2",3.99577333703432e-06,0,25.3938857844032,1,4.6739717222381e-07,7.14071650519314e-06,0.718461862837155,0.935834647739974,0.217372784902819,"chr1",109096932,109096933,"+",0.827148255288565,2,"TUTR",NA
"TMEM167B","PAS1275_APA_0.3",3.99577333703432e-06,0,25.3938857844041,1,4.67397172223589e-07,7.14071650519314e-06,0.281538137162845,0.0641653522600263,-0.217372784902819,"chr1",109094795,109094796,"+",0.172851744711436,2,"TUTR",NA
"TMEM18","PAS7278_AATAAA_0.2",2.77133287163451e-08,5.76300847408394e-09,36.9416433410497,1,1.21718261568336e-09,3.25763761543735e-08,0.881120681838367,0.602430904308661,-0.278689777529706,"chr2",669210,669211,"-",0.741775793073514,2,"TUTR",NA
"TMEM18","PAS7276_AATAAA_0.15",2.77133287163451e-08,6.90201133481262e-07,27.6446498748853,1,1.45774698193878e-07,2.49856322085672e-06,0.0226095540220986,0.17437078651721,0.151761232495111,"chr2",667335,667336,"-",0.0984901702696542,2,"TUTR",NA
"TMEM183A","PAS2093_AATAAA_0.2",0.00461662304746157,0.00145187023380994,11.7352066761814,1,0.000613287735657028,0.0038336277958304,0.608185132694259,0.820512748137516,0.212327615443256,"chr1",203024846,203024847,"+",0.714348940415887,2,"TUTR",NA
"TMEM183A","PAS2092_AATAAA_0.35",0.00461662304746157,0.0111662931623904,7.98495040566195,1,0.00471677873805176,0.0206117623057797,0.152048177179954,0.0384615877870127,-0.113586589392942,"chr1",203024042,203024043,"+",0.0952548824834835,2,"TUTR",NA
"TMEM184C","PAS13309_AATAAA_0.2",0.0116788010487627,0,8.43859770997733,1,0.00367339403553042,0.0168362758046836,0.489370319884244,0.304958573951295,-0.184411745932949,"chr4",147635219,147635220,"+",0.39716444691777,2,"iAPA",-0.368823491865897
"TMEM184C","PAS13310_AATAAA_0.4",0.0116788010487627,0,8.43859770998006,1,0.0036733940355249,0.0168362758046836,0.510629680115756,0.695041426048705,0.184411745932949,"chr4",147637690,147637691,"+",0.60283555308223,2,"iAPA",-0.368823491865897
"TMEM185B","PAS8273_AATAAA_0.25",1.93027042005976e-07,5.63189048333984e-09,35.6356165153611,1,2.37897938917866e-09,5.95284706460138e-08,0.158103229415215,0.547387269076843,0.389284039661628,"chr2",120217479,120217480,"-",0.352745249246029,2,"TUTR",NA
"TMEM185B","PAS8275_APA_0.15",1.93027042005976e-07,0.00185141347873177,11.2833343200034,1,0.000782059686668213,0.00470887048325164,0.531777107279877,0.297763411491328,-0.234013695788549,"chr2",120221478,120221479,"-",0.414770259385603,2,"TUTR",NA
"TMEM199","PAS42482_None_0.25",0.00837086981871077,0.00142242527275822,11.7733427337757,1,0.00060084982414855,0.00376156551529788,0.636028681870653,0.354789988925528,-0.281238692945125,"chr17",28361467,28361468,"+",0.495409335398091,2,"TUTR",NA
"TMEM199","PAS42483_AATAAA_0.2",0.00837086981871077,0.0132756991396455,7.67219571567648,1,0.0056078176100158,0.0238012068949606,0.226153120752909,0.437578890141662,0.211425769388754,"chr17",28362065,28362066,"+",0.331866005447286,2,"TUTR",NA
"TMEM201","PAS147_AATAAA_0.1",0.00138811117519708,0,12.9811544808936,1,0.000314641899999193,0.00216210096634418,0.235012453613035,0.562512379442494,0.327499925829459,"chr1",9604947,9604948,"+",0.398762416527765,2,"ALE",NA
"TMEM201","PAS149_None_0.15",0.00138811117519708,0,12.9811544808922,1,0.000314641899999422,0.00216210096634418,0.764987546386965,0.437487620557506,-0.327499925829459,"chr1",9614869,9614870,"+",0.601237583472235,2,"ALE",NA
"TMEM237","PAS8755_AATAAA_0.05",0.00311318240193911,0,11.2578289682588,1,0.000792878908989405,0.00475669827881261,0.125400784147417,0.392729558382689,0.267328774235272,"chr2",201620185,201620186,"-",0.259065171265053,2,"TUTR",NA
"TMEM237","PAS8756_AATAAA_0.3",0.00311318240193911,0,11.2578289682585,1,0.000792878908989502,0.00475669827881261,0.874599215852583,0.607270441617311,-0.267328774235272,"chr2",201623802,201623803,"-",0.740934828734947,2,"TUTR",NA
"TMEM242","PAS19806_AATAAA_0.4",1.74801336866565e-06,0,27.1731267053021,1,1.86026527318473e-07,3.11110087143331e-06,0.867308474869518,0.58077565788334,-0.286532816986178,"chr6",157292561,157292562,"-",0.724042066376429,2,"TUTR",NA
"TMEM242","PAS19805_AATAAA_0.25",1.74801336866565e-06,0,27.1731267053026,1,1.86026527318429e-07,3.11110087143331e-06,0.132691525130482,0.41922434211666,0.286532816986178,"chr6",157291771,157291772,"-",0.275957933623571,2,"TUTR",NA
"TMEM248","PAS20500_AATAAA_0.3",1.76427291422408e-07,0,32.0258934687552,1,1.52131228186686e-08,3.30216602914407e-07,0.647568709384318,0.236467821227314,-0.411100888157005,"chr7",66956151,66956152,"+",0.442018265305816,2,"TUTR",NA
"TMEM248","PAS20501_AATAAA_0.05",1.76427291422408e-07,0,32.0258934687552,1,1.52131228186686e-08,3.30216602914407e-07,0.352431290615682,0.763532178772687,0.411100888157005,"chr7",66958549,66958550,"+",0.557981734694184,2,"TUTR",NA
"TMEM25","PAS30591_AATAAA_0.2",0.0095896933581078,0,8.85330889486397,1,0.00292558045507491,0.013973173758862,0.659582312083318,0.354166960662833,-0.305415351420484,"chr11",118535827,118535828,"+",0.506874636373075,2,"ALE",NA
"TMEM25","PAS30594_APA_0.25",0.0095896933581078,0,8.85330889486397,1,0.00292558045507491,0.013973173758862,0.340417687916682,0.645833039337167,0.305415351420484,"chr11",118546597,118546598,"+",0.493125363626925,2,"ALE",NA
"TMEM30A","PAS19275_AATAAA_0.25",4.2144119679179e-09,2.00300754928319e-11,48.8097684936874,1,2.82031625094631e-12,1.15465422749139e-10,0.442788010064234,0.656639064446625,0.213851054382391,"chr6",75252926,75252927,"-",0.54971353725543,2,"TUTR",NA
"TMEM30A","PAS19276_AATAAA_0.2",4.2144119679179e-09,5.45811452274399e-09,37.8384388240183,1,7.6852476634598e-10,2.13278517371854e-08,0.46015306906685,0.276800754999513,-0.183352314067337,"chr6",75253614,75253615,"-",0.368476912033182,2,"TUTR",NA
"TMEM41A","PAS12232_AATAAA_0.05",0.0486691593787518,0,5.37481500411775,1,0.0204295074076496,0.0667267086339899,0.857623450374832,0.975182362538063,0.11755891216323,"chr3",185489601,185489602,"-",0.916402906456448,2,"TUTR",NA
"TMEM41A","PAS12233_ATTAAA_0.3",0.0486691593787518,0,5.37481500411775,1,0.0204295074076496,0.0667267086339899,0.142376549625167,0.0248176374619374,-0.11755891216323,"chr3",185490510,185490511,"-",0.0835970935435524,2,"TUTR",NA
"TMEM41B","PAS30913_AATAAA_0.2",4.17155349198508e-05,0.00517791239295241,11.4136331340442,1,0.000729071164661664,0.00442688585297501,0.143556908619917,0.256604444956765,0.113047536336848,"chr11",9291568,9291569,"-",0.200080676788341,2,"iAPA",-0.22472160195976
"TMEM41B","PAS30911_AATAAA_0.3",4.17155349198508e-05,0.000443760017013705,16.0258590439771,1,6.24832186953988e-05,0.000535477946747097,0.179946904167094,0.0682728385441822,-0.111674065622912,"chr11",9281163,9281164,"-",0.124109871355638,2,"iAPA",-0.22472160195976
"TMEM50A","PAS405_ATTAAA_0.25",4.50383800608714e-20,0,92.1716626312668,1,7.94746746571681e-22,1.09542593235797e-19,0.141749824922872,0.526321345540779,0.384571520617906,"chr1",25362358,25362359,"+",0.334035585231826,2,"TUTR",NA
"TMEM50A","PAS403_AATAAA_0.35",4.50383800608714e-20,0,92.1716626312668,1,7.94746746571681e-22,1.09542593235797e-19,0.858250175077128,0.473678654459221,-0.384571520617906,"chr1",25360990,25360991,"+",0.665964414768174,2,"TUTR",NA
"TMEM50B","PAS50476_AATAAA_0.2",0.0452269684993916,0.0149424777607799,7.4590344672639,1,0.00631188527570145,0.0260996456150255,0.474511086292277,0.700616206139632,0.226105119847356,"chr21",33449141,33449142,"-",0.587563646215954,2,"ALE",NA
"TMEM50B","PAS50475_AATAAA_0.4",0.0452269684993916,0.0404832931309915,5.686015715763,1,0.0171006379207135,0.0578059577372985,0.345829688263167,0.171855910647425,-0.173973777615742,"chr21",33432493,33432494,"-",0.258842799455296,2,"ALE",NA
"TMEM9B","PAS30901_AATAAA_0.25",0.00154712413972917,0,12.7410257887595,1,0.00035772144471453,0.00241992339287457,0.804945541809805,0.93623964810704,0.131294106297234,"chr11",8947293,8947294,"-",0.870592594958422,2,"TUTR",NA
"TMEM9B","PAS30902_AATAAA_0.3",0.00154712413972917,0,12.7410257887595,1,0.00035772144471453,0.00241992339287457,0.195054458190195,0.0637603518929604,-0.131294106297234,"chr11",8948057,8948058,"-",0.129407405041578,2,"TUTR",NA
"TMPO","PAS33110_AATAAA_0.15",1.15655156545715e-06,1.41428828373691e-06,26.2580549592954,1,2.9870633025624e-07,4.75515178290492e-06,0.204006963229271,0.589263343220459,0.385256379991189,"chr12",98535626,98535627,"+",0.396635153224865,2,"ALE",NA
"TMPO","PAS33112_AATAAA_0.25",1.15655156545715e-06,0.00427915758728573,11.0149815881978,1,0.000903784238464386,0.0053141099552794,0.598189304679217,0.305176499983996,-0.293012804695222,"chr12",98550310,98550311,"+",0.451682902331606,2,"ALE",NA
"TMX4","PAS49514_ATTAAA_0.35",0.00439839808388657,0.00090215945191538,12.6227358365835,1,0.000381083181252958,0.0025585015102634,0.382726528506259,0.0465038118011214,-0.336222716705138,"chr20",7981415,7981416,"-",0.21461517015369,2,"TUTR",NA
"TMX4","PAS49511_None_0.1",0.00439839808388657,0.0387287629246502,5.76381615779746,1,0.0163595029126865,0.0557564760304625,0.283574692600081,0.548895091468548,0.265320398868467,"chr20",7977368,7977369,"-",0.416234892034314,2,"TUTR",NA
"TNFRSF11A","PAS45458_APA_0.35",0.00199002310709318,0.0309858465735249,7.39393937608517,1,0.00654440019499043,0.0269197660346037,0.161422031129429,0.461946380528761,0.300524349399332,"chr18",62387440,62387441,"+",0.311684205829095,2,"TUTR",NA
"TNFRSF11A","PAS45457_AATAAA_0.25",0.00199002310709318,0.0153580891693748,8.66504366228668,1,0.00324372230773952,0.0151599793642305,0.308974719594397,0.0405813975385513,-0.268393322055846,"chr18",62386275,62386276,"+",0.174778058566474,2,"TUTR",NA
"TNKS","PAS22543_AATAAA_0.25",0.0190457286653218,0.00498565264371985,9.45477554550106,1,0.00210600062556258,0.0107311307291451,0.454595124930068,0.819245874917764,0.364650749987696,"chr8",9782344,9782345,"+",0.636920499923916,2,"TUTR",NA
"TNKS","PAS22542_AATAAA_0.25",0.0190457286653218,0.0478421680152009,5.39373955669751,1,0.0202091166329446,0.0661113111370458,0.250359594403249,0.0451885286429444,-0.205171065760305,"chr8",9780123,9780124,"+",0.147774061523097,2,"TUTR",NA
"TNRC18","PAS21274_APA_0.25",3.82720859659123e-09,0,40.1144955779405,1,2.39505140481605e-10,7.22316154376464e-09,0.746529626211818,0.946646014902671,0.200116388690854,"chr7",5306793,5306794,"-",0.846587820557244,2,"iAPA",0.400232777381707
"TNRC18","PAS21276_ATTAAA_0.15",3.82720859659123e-09,0,40.1144955779405,1,2.39505140481605e-10,7.22316154376464e-09,0.253470373788182,0.0533539850973287,-0.200116388690854,"chr7",5351290,5351291,"-",0.153412179442756,2,"iAPA",0.400232777381707
"TOLLIP","PAS30783_AATAAA_0.15",6.27453636580661e-06,0,24.4047733952141,1,7.80750022596274e-07,1.11132576366113e-05,0.338407474250727,0.73720402189059,0.398796547639862,"chr11",1274371,1274372,"-",0.537805748070658,2,"TUTR",NA
"TOLLIP","PAS30786_APA_0.3",6.27453636580661e-06,0,24.4047733952154,1,7.80750022595721e-07,1.11132576366113e-05,0.661592525749273,0.26279597810941,-0.398796547639862,"chr11",1276628,1276629,"-",0.462194251929342,2,"TUTR",NA
"TOM1L2","PAS43910_AATAAA_0.3",0.00199975307744285,0,12.1924280138256,1,0.000479838877414429,0.00309055102509138,0.378088710258354,0.111424982624705,-0.266663727633649,"chr17",17846848,17846849,"-",0.24475684644153,2,"TUTR",NA
"TOM1L2","PAS43909_AATAAA_0.2",0.00199975307744285,0,12.1924280138256,1,0.000479838877414429,0.00309055102509138,0.621911289741646,0.888575017375295,0.266663727633649,"chr17",17843513,17843514,"-",0.75524315355847,2,"TUTR",NA
"TOMM20","PAS5027_ATTAAA_0.25",0.0352301966117426,0.0100622240811874,8.17361698578134,1,0.00425040646107279,0.0188932337721429,0.380384316772663,0.544512489828866,0.164128173056202,"chr1",235109344,235109345,"-",0.462448403300765,2,"TUTR",NA
"TOMM20","PAS5029_ATTAAA_0.15",0.0352301966117426,0.0262685726485591,6.44985076805369,1,0.0110961662161096,0.0407393094815654,0.377213015189014,0.236051969127076,-0.141161046061938,"chr1",235111595,235111596,"-",0.306632492158045,2,"TUTR",NA
"TP53RK","PAS49872_ATTAAA_0.1",2.46375607406157e-05,0,21.4962227721387,1,3.54526296995215e-06,4.25843496899118e-05,0.156747996844893,0.580292999930474,0.42354500308558,"chr20",46684365,46684366,"-",0.368520498387683,2,"TUTR",NA
"TP53RK","PAS49875_APA_0.2",2.46375607406157e-05,0,21.4962227721398,1,3.54526296995005e-06,4.25843496899118e-05,0.843252003155107,0.419707000069526,-0.42354500308558,"chr20",46686644,46686645,"-",0.631479501612317,2,"TUTR",NA
"TPMT","PAS18720_ATTAAA_0.3",6.06485935752052e-10,7.66075330627588e-11,44.0286790870218,1,3.23599584813036e-11,1.13157233251747e-09,0.129420303700199,0.646887845650635,0.517467541950436,"chr6",18128315,18128316,"-",0.388154074675417,2,"TUTR",NA
"TPMT","PAS18721_AATAAA_0.15",6.06485935752052e-10,1.89804768404147e-08,33.2708412487334,1,8.0175854508719e-09,1.83926301466604e-07,0.650848567575321,0.176547852909189,-0.474300714666133,"chr6",18129712,18129713,"-",0.413698210242255,2,"TUTR",NA
"TPP2","PAS35714_ATTAAA_0.2",3.78175124552321e-06,6.90841087152612e-06,21.8696054267866,1,2.91819720641871e-06,3.60739774246379e-05,0.451686269146563,0.203619180038877,-0.248067089107686,"chr13",102678458,102678459,"+",0.32765272459272,2,"MIXED",NA
"TPP2","PAS35715_AATAAA_0.25",3.78175124552321e-06,0.0198419698726478,6.95009234899499,1,0.0083814906393102,0.0328040357724067,0.517249659681715,0.663429435612531,0.146179775930816,"chr13",102679168,102679169,"+",0.590339547647123,2,"MIXED",NA
"TRABD","PAS51212_AATAAA_0.2",0.0149510264524807,0,7.88724566228098,1,0.00497846235613923,0.0214859851181868,0.850785832229177,0.958093384196578,0.107307551967401,"chr22",50199591,50199592,"+",0.904439608212878,2,"TUTR",NA
"TRABD","PAS51211_AATAAA_0.15",0.0149510264524807,0,7.88724566228098,1,0.00497846235613923,0.0214859851181868,0.149214167770823,0.0419066158034216,-0.107307551967401,"chr22",50198709,50198710,"+",0.0955603917871223,2,"TUTR",NA
"TRAPPC13","PAS14873_AATAAA_0.3",0.000430720588354842,0,15.4520741715755,1,8.46240195422065e-05,0.000693598257298362,0.413958692527037,0.777968322476488,0.364009629949451,"chr5",65666064,65666065,"+",0.595963507501762,2,"TUTR",NA
"TRAPPC13","PAS14872_ATTAAA_0.25",0.000430720588354842,0,15.4520741715767,1,8.46240195421555e-05,0.000693598257298362,0.586041307472963,0.222031677523512,-0.364009629949451,"chr5",65664764,65664765,"+",0.404036492498238,2,"TUTR",NA
"TRAPPC2L","PAS41017_APA_0.1",0.000162560221037826,0,17.5246915625141,1,2.8360060392082e-05,0.000272718255165719,0.866426362189847,0.66631710407135,-0.200109258118497,"chr16",88861110,88861111,"+",0.766371733130599,2,"ALE",NA
"TRAPPC2L","PAS41018_AATAAA_0.2",0.000162560221037826,0,17.5246915625141,1,2.8360060392082e-05,0.000272718255165719,0.133573637810153,0.33368289592865,0.200109258118497,"chr16",88862675,88862676,"+",0.233628266869401,2,"ALE",NA
"TRAPPC3","PAS3156_AATAAA_0.3",4.44500387114596e-06,0,25.158619398519,1,5.28031203903641e-07,7.93245786790756e-06,0.78740761965824,0.966605108187582,0.179197488529342,"chr1",36136580,36136581,"-",0.877006363922911,2,"MIXED",NA
"TRAPPC3","PAS3157_AATAAA_0.2",4.44500387114596e-06,0,25.158619398519,1,5.28031203903641e-07,7.93245786790756e-06,0.21259238034176,0.0333948918124182,-0.179197488529342,"chr1",36137031,36137032,"-",0.122993636077089,2,"MIXED",NA
"TRIM13","PAS35537_APA_0.2",0.00445589049594531,0,10.4883205218437,1,0.00120131521102255,0.0067492369532313,0.7180945987257,0.501083829388222,-0.217010769337478,"chr13",50013169,50013170,"+",0.609589214056961,2,"TUTR",NA
"TRIM13","PAS35538_AATAAA_0.15",0.00445589049594531,0,10.4883205218437,1,0.00120131521102255,0.0067492369532313,0.2819054012743,0.498916170611778,0.217010769337478,"chr13",50018466,50018467,"+",0.390410785943039,2,"TUTR",NA
"TRIM27","PAS18818_AATAAA_0.2",3.46456764866618e-05,3.46472882152116e-06,23.195302686001,1,1.46354381000039e-06,1.96326152614813e-05,0.602851241744058,0.365306940859849,-0.237544300884209,"chr6",28903842,28903843,"-",0.484079091301954,2,"MIXED",NA
"TRIM27","PAS18816_AATAAA_0.1",3.46456764866618e-05,7.73426940671826e-06,21.652962768864,1,3.26704994768052e-06,3.95585696446821e-05,0.319404806264678,0.545581007957135,0.226176201692456,"chr6",28903002,28903003,"-",0.432492907110906,2,"MIXED",NA
"TRIM37","PAS44623_AATAAA_0.35",0.0110508767405326,0,8.5518220640925,1,0.00345176557458513,0.0159787860631509,0.259506973826825,0.0625835395767734,-0.196923434250051,"chr17",58982649,58982650,"-",0.161045256701799,2,"ALE",NA
"TRIM37","PAS44624_AATAAA_0.25",0.0110508767405326,0,8.5518220640925,1,0.00345176557458513,0.0159787860631509,0.740493026173175,0.937416460423227,0.196923434250051,"chr17",58998205,58998206,"-",0.838954743298201,2,"ALE",NA
"TRIM44","PAS29738_None_0.25",1.32967629442472e-08,0.000433861993346478,16.6137704574503,1,4.58171524718266e-05,0.000412080316413275,0.436801680249555,0.542414065686207,0.105612385436652,"chr11",35808224,35808225,"+",0.489607872967881,2,"TUTR",NA
"TRIM44","PAS29737_ATTAAA_0.3",1.32967629442472e-08,1.20811184784346e-06,27.9025684220323,1,1.27580303378775e-07,2.23299282315866e-06,0.210596615257769,0.109953591367414,-0.100643023890355,"chr11",35807111,35807112,"+",0.160275103312592,2,"TUTR",NA
"TRIP11","PAS38006_AATAAA_0.3",2.56908233222747e-05,2.8049577522202e-06,23.6016667114009,1,1.18484844472536e-06,1.62769047140843e-05,0.669768339205853,0.312435701451638,-0.357332637754215,"chr14",91969516,91969517,"-",0.491102020328746,2,"TUTR",NA
"TRIP11","PAS38003_AATAAA_0.25",2.56908233222747e-05,7.96278965327833e-06,21.5971117375925,1,3.36357969345321e-06,4.06678422000849e-05,0.244681313473111,0.577819835717503,0.333138522244392,"chr14",91965995,91965996,"-",0.411250574595307,2,"TUTR",NA
"TRIP12","PAS8952_AATAAA_0.3",8.55100798629608e-08,7.53106808492965e-08,32.7272434738434,1,1.06040507508378e-08,2.3765718078436e-07,0.10913484418017,0.286974247007457,0.177839402827287,"chr2",229763837,229763838,"-",0.198054545593813,2,"TUTR",NA
"TRIP12","PAS8954_AATAAA_0.15",8.55100798629608e-08,0.000137333469709849,18.2534920122603,1,1.93371121621653e-05,0.000193488103546409,0.646047460684565,0.47309425705926,-0.172953203625305,"chr2",229767213,229767214,"-",0.559570858871912,2,"TUTR",NA
"TRMT10C","PAS9897_APA_0.3",0.0129017962950707,0,8.21921599979578,1,0.00414491036148714,0.0185356617921952,0.507916016100541,0.383552980067834,-0.124363036032708,"chr3",101565272,101565273,"+",0.445734498084188,2,"TUTR",NA
"TRMT10C","PAS9898_AATAAA_0.45",0.0129017962950707,0,8.21921599979487,1,0.00414491036148922,0.0185356617921952,0.492083983899459,0.616447019932166,0.124363036032708,"chr3",101566242,101566243,"+",0.554265501915812,2,"TUTR",NA
"TRMT11","PAS18276_AATAAA_0.35",0.00180499168927628,0,12.4107594316438,1,0.000426867235957643,0.00280507909524808,0.788027737126939,0.979283171515485,0.191255434388546,"chr6",126039271,126039272,"+",0.883655454321212,2,"iAPA",0.382510868777092
"TRMT11","PAS18278_AATAAA_0.45",0.00180499168927628,0,12.4107594316438,1,0.000426867235957643,0.00280507909524808,0.211972262873061,0.0207168284845154,-0.191255434388546,"chr6",126134985,126134986,"+",0.116344545678788,2,"iAPA",0.382510868777092
"TRMT12","PAS23390_AATAAA_0.45",0.00180499168927628,0,12.4107883126724,1,0.000426860634224165,0.00280507909524808,0.886960572172757,0.657628144575951,-0.229332427596806,"chr8",124452851,124452852,"+",0.772294358374354,2,"iAPA",-0.458664855193612
"TRMT12","PAS23391_AATAAA_0.3",0.00180499168927628,0,12.4107883126724,1,0.000426860634224165,0.00280507909524808,0.113039427827243,0.342371855424049,0.229332427596806,"chr8",124460300,124460301,"+",0.227705641625646,2,"iAPA",-0.458664855193612
"TRMT6","PAS49505_ATTAAA_0.05",0.00285181155761852,0,11.4339970362798,1,0.000721123897596825,0.00438184763638923,0.761965335636004,0.932344193103024,0.17037885746702,"chr20",5937839,5937840,"-",0.847154764369514,2,"TUTR",NA
"TRMT6","PAS49506_ATTAAA_0.2",0.00285181155761852,0,11.4339970362798,1,0.000721123897596825,0.00438184763638923,0.238034664363996,0.0676558068969759,-0.17037885746702,"chr20",5938466,5938467,"-",0.152845235630486,2,"TUTR",NA
"TRMU","PAS51181_AATAAA_0.25",6.93784856691088e-13,9.71518830041191e-15,61.6494514952531,1,4.10381430481289e-15,2.5139662445039e-13,0.554004246457424,0.93350024547498,0.379495999017556,"chr22",46357336,46357337,"+",0.743752245966202,2,"ALE",NA
"TRMU","PAS51179_AATAAA_0.25",6.93784856691088e-13,2.95520849676004e-13,54.9310749212611,1,1.24831619601179e-13,6.31411311377218e-12,0.418741842285269,0.0664997545250199,-0.352242087760249,"chr22",46333695,46333696,"+",0.242620798405145,2,"ALE",NA
"TRNAU1AP","PAS498_APA_0.15",0.0167022684602008,0,7.65566132427671,1,0.00565944417700871,0.0239649786706923,0.0770248449316366,0.253935851671122,0.176911006739486,"chr1",28578543,28578544,"+",0.165480348301379,2,"TUTR",NA
"TRNAU1AP","PAS497_APA_0.35",0.0167022684602008,0,7.65566132427671,1,0.00565944417700871,0.0239649786706923,0.922975155068363,0.746064148328878,-0.176911006739485,"chr1",28577758,28577759,"+",0.83451965169862,2,"TUTR",NA
"TROAP","PAS32525_AATAAA_0.15",0.00520669209644157,0,10.1517796661394,1,0.00144162004198364,0.00783581843391797,0.467011631517542,0.251235550967315,-0.215776080550227,"chr12",49324375,49324376,"+",0.359123591242429,2,"ALE",NA
"TROAP","PAS32526_AATAAA_0.25",0.00520669209644157,0,10.1517796661392,1,0.00144162004198382,0.00783581843391797,0.532988368482458,0.748764449032685,0.215776080550227,"chr12",49331729,49331730,"+",0.640876408757571,2,"ALE",NA
"TSC1","PAS26650_AATAAA_0.15",0.0125516308848476,0.00183679276608402,12.5893942353696,1,0.000387941859454894,0.00259359674833628,0.570264599033629,0.744581422133207,0.174316823099578,"chr9",132891349,132891350,"-",0.657423010583418,2,"ALE",NA
"TSC1","PAS26654_AATAAA_0.3",0.0125516308848476,0.0204246068850314,8.14676623401215,1,0.00431380181799553,0.0191133892498382,0.238460630255019,0.124229444622689,-0.11423118563233,"chr9",132909810,132909811,"-",0.181345037438854,2,"ALE",NA
"TSEN15","PAS1977_AATAAA_0.35",0.000413388176593145,0.000206135264421786,16.7106014200199,1,4.35370278322165e-05,0.000393929124915131,0.362495997196084,0.546134744126097,0.183638746930013,"chr1",184074207,184074208,"+",0.454315370661091,2,"ALE",NA
"TSEN15","PAS1978_AATAAA_0.15",0.000413388176593145,0.0289792448525022,7.5144510241762,1,0.006120593646308,0.0254936250740901,0.397278927161,0.279777028068485,-0.117501899092515,"chr1",184095839,184095840,"+",0.338527977614742,2,"ALE",NA
