gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,Sam68_DMSO_1,Sam68_DMSO_2,Sam68_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
RXRA_ENSG00000186350.12,PAS9369_None_0.15,8.54E-04,1,RXRA_ENSG00000186350.12,1.951676632,1,0.162406292,0.423194084,RXRA_ENSG00000186350.12,0.434410611,0.434410611,0.434410611,0.360336092,0.360336092,0.360336092,-0.074074519,chr9,134436776,134436777,78,+,ENSG00000186350.12,RXRA,UTR3
RXYLT1_ENSG00000118600.13,PAS12189_AATAAA_0.4,0.90075241,NA,RXYLT1_ENSG00000118600.13,0.074463301,1,0.784945733,0.913953,RXYLT1_ENSG00000118600.13,0.69320636,0.69320636,0.69320636,0.706578773,0.706578773,0.706578773,0.013372413,chr12,63809106,63809107,48,+,ENSG00000118600.13,RXYLT1,UTR3
RXYLT1_ENSG00000118600.13,PAS12190_AATAAA_0.4,0.90075241,NA,RXYLT1_ENSG00000118600.13,0.074463301,1,0.784945733,0.913953,RXYLT1_ENSG00000118600.13,0.30679364,0.30679364,0.30679364,0.293421227,0.293421227,0.293421227,-0.013372413,chr12,63809554,63809555,66,+,ENSG00000118600.13,RXYLT1,UTR3
RYBP_ENSG00000163602.12,PAS4256_AATAAA_0.3,0.688481027,NA,RYBP_ENSG00000163602.12,0.567201684,1,0.45137304,0.72063725,RYBP_ENSG00000163602.12,0.721239599,0.721239599,0.721239599,0.777603575,0.777603575,0.777603575,0.056363976,chr3,72374606,72374607,31,-,ENSG00000163602.12,RYBP,UTR3
RYBP_ENSG00000163602.12,PAS4257_APA_0.2,0.688481027,NA,RYBP_ENSG00000163602.12,0.567201684,1,0.45137304,0.72063725,RYBP_ENSG00000163602.12,0.278760401,0.278760401,0.278760401,0.222396425,0.222396425,0.222396425,-0.056363976,chr3,72377233,72377234,11,-,ENSG00000163602.12,RYBP,UTR3
RYK_ENSG00000163785.13,PAS4418_ATTAAA_0.4,0.639727514,NA,RYK_ENSG00000163785.13,0.735648682,1,0.391058336,0.676856534,RYK_ENSG00000163785.13,0.412742267,0.412742267,0.412742267,0.376549906,0.376549906,0.376549906,-0.036192361,chr3,134157133,134157134,160,-,ENSG00000163785.13,RYK,UTR3
RYK_ENSG00000163785.13,PAS4419_APA_0.35,0.639727514,NA,RYK_ENSG00000163785.13,0.735648682,1,0.391058336,0.676856534,RYK_ENSG00000163785.13,0.587257733,0.587257733,0.587257733,0.623450094,0.623450094,0.623450094,0.036192361,chr3,134157659,134157660,11,-,ENSG00000163785.13,RYK,UTR3
S100PBP_ENSG00000116497.18,PAS228_None_0.25,0.339495561,NA,S100PBP_ENSG00000116497.18,2.30220688,1,0.129190327,0.374634105,S100PBP_ENSG00000116497.18,0.531515018,0.531515018,0.531515018,0.426197203,0.426197203,0.426197203,-0.105317815,chr1,32856182,32856183,27,+,ENSG00000116497.18,S100PBP,UTR3
S100PBP_ENSG00000116497.18,PAS229_AATAAA_0.2,0.339495561,NA,S100PBP_ENSG00000116497.18,2.30220688,1,0.129190327,0.374634105,S100PBP_ENSG00000116497.18,0.468484982,0.468484982,0.468484982,0.573802797,0.573802797,0.573802797,0.105317815,chr1,32858873,32858874,20,+,ENSG00000116497.18,S100PBP,UTR3
SAE1_ENSG00000142230.13,PAS17752_AATAAA_0.05,0.830766906,NA,SAE1_ENSG00000142230.13,0.196583988,1,0.657492397,0.849480177,SAE1_ENSG00000142230.13,0.954594032,0.954594032,0.954594032,0.948429483,0.948429483,0.948429483,-0.006164549,chr19,47210189,47210190,202,+,ENSG00000142230.13,SAE1,UTR3
SAE1_ENSG00000142230.13,PAS17753_AATAAA_0.2,0.830766906,NA,SAE1_ENSG00000142230.13,0.196583988,1,0.657492397,0.849480177,SAE1_ENSG00000142230.13,0.045405968,0.045405968,0.045405968,0.051570517,0.051570517,0.051570517,0.006164549,chr19,47210628,47210629,17,+,ENSG00000142230.13,SAE1,UTR3
SAMD12_ENSG00000177570.15,PAS8911_ATTAAA_0.3,0.143869796,NA,SAMD12_ENSG00000177570.15,4.505419695,1,0.033787604,0.167403124,SAMD12_ENSG00000177570.15,0.489228347,0.489228347,0.489228347,0.63982032,0.63982032,0.63982032,0.150591973,chr8,118189468,118189469,40,-,ENSG00000177570.15,SAMD12,UTR3
SAMD12_ENSG00000177570.15,PAS8912_APA_0.35,0.143869796,NA,SAMD12_ENSG00000177570.15,4.505419695,1,0.033787604,0.167403124,SAMD12_ENSG00000177570.15,0.510771653,0.510771653,0.510771653,0.36017968,0.36017968,0.36017968,-0.150591973,chr8,118197284,118197285,72,-,ENSG00000177570.15,SAMD12,UTR3
SAMD14_ENSG00000167100.15,PAS16742_AATAAA_0.15,0.872723783,NA,SAMD14_ENSG00000167100.15,0.119050113,1,0.730067011,0.887408128,SAMD14_ENSG00000167100.15,0.807783592,0.807783592,0.807783592,0.831785193,0.831785193,0.831785193,0.024001601,chr17,50111310,50111311,21,-,ENSG00000167100.15,SAMD14,UTR3
SAMD14_ENSG00000167100.15,PAS16743_AATAAA_0.2,0.872723783,NA,SAMD14_ENSG00000167100.15,0.119050113,1,0.730067011,0.887408128,SAMD14_ENSG00000167100.15,0.192216408,0.192216408,0.192216408,0.168214807,0.168214807,0.168214807,-0.024001601,chr17,50112671,50112672,18,-,ENSG00000167100.15,SAMD14,UTR3
SAMD4A_ENSG00000020577.14,PAS13645_None_0.1,0.44635767,NA,SAMD4A_ENSG00000020577.14,1.596489536,1,0.206401405,0.483094467,SAMD4A_ENSG00000020577.14,0.236447146,0.236447146,0.236447146,0.191020235,0.191020235,0.191020235,-0.045426912,chr14,54789126,54789127,61,+,ENSG00000020577.14,SAMD4A,UTR3
SAMD4A_ENSG00000020577.14,PAS13646_APA_0.05,0.44635767,NA,SAMD4A_ENSG00000020577.14,1.596489536,1,0.206401405,0.483094467,SAMD4A_ENSG00000020577.14,0.763552854,0.763552854,0.763552854,0.808979765,0.808979765,0.808979765,0.045426912,chr14,54793310,54793311,333,+,ENSG00000020577.14,SAMD4A,UTR3
SAMD4B_ENSG00000179134.16,PAS17648_APA_0.35,0.534221233,NA,SAMD4B_ENSG00000179134.16,1.122169678,1,0.289451746,0.577126773,SAMD4B_ENSG00000179134.16,0.607435469,0.607435469,0.607435469,0.633404455,0.633404455,0.633404455,0.025968986,chr19,39384925,39384926,14,+,ENSG00000179134.16,SAMD4B,UTR3
SAMD4B_ENSG00000179134.16,PAS17649_APA_0.15,0.534221233,NA,SAMD4B_ENSG00000179134.16,1.122169678,1,0.289451746,0.577126773,SAMD4B_ENSG00000179134.16,0.392564531,0.392564531,0.392564531,0.366595545,0.366595545,0.366595545,-0.025968986,chr19,39385697,39385698,245,+,ENSG00000179134.16,SAMD4B,UTR3
SAMD8_ENSG00000156671.15,PAS10063_ATTAAA_0.35,0.058888369,NA,SAMD8_ENSG00000156671.15,6.7155933,1,0.009557349,0.071091777,SAMD8_ENSG00000156671.15,0.237029349,0.237029349,0.237029349,0.111980244,0.111980244,0.111980244,-0.125049104,chr10,75176738,75176739,13,+,ENSG00000156671.15,SAMD8,UTR3
SAMD8_ENSG00000156671.15,PAS10064_AATAAA_0.25,0.058888369,NA,SAMD8_ENSG00000156671.15,6.7155933,1,0.009557349,0.071091777,SAMD8_ENSG00000156671.15,0.762970651,0.762970651,0.762970651,0.888019756,0.888019756,0.888019756,0.125049104,chr10,75182120,75182121,57,+,ENSG00000156671.15,SAMD8,UTR3
SAMHD1_ENSG00000101347.11,PAS18907_AATAAA_0.3,0.453084892,NA,SAMHD1_ENSG00000101347.11,1.562083575,1,0.211360406,0.490062034,SAMHD1_ENSG00000101347.11,0.936429156,0.936429156,0.936429156,0.866965408,0.866965408,0.866965408,-0.069463748,chr20,36890229,36890230,45,-,ENSG00000101347.11,SAMHD1,UTR3
SAMHD1_ENSG00000101347.11,PAS18908_ATTAAA_0.25,0.453084892,NA,SAMHD1_ENSG00000101347.11,1.562083575,1,0.211360406,0.490062034,SAMHD1_ENSG00000101347.11,0.063570844,0.063570844,0.063570844,0.133034592,0.133034592,0.133034592,0.069463748,chr20,36892693,36892694,10,-,ENSG00000101347.11,SAMHD1,UTR3
SAP18_ENSG00000150459.13,PAS13203_APA_0.3,0.040017177,0.008886796,SAP18_ENSG00000150459.13,10.28836581,1,0.001338716,0.017732708,SAP18_ENSG00000150459.13,0.90484756,0.90484756,0.90484756,0.843378567,0.843378567,0.843378567,-0.061468993,chr13,21147600,21147601,271,+,ENSG00000150459.13,SAP18,UTR3
SAP18_ENSG00000150459.13,PAS13204_AATAAA_0.4,0.040017177,0.130761886,SAP18_ENSG00000150459.13,5.438453336,1,0.019698105,0.117938212,SAP18_ENSG00000150459.13,0.061765251,0.061765251,0.061765251,0.098376666,0.098376666,0.098376666,0.036611415,chr13,21148351,21148352,29,+,ENSG00000150459.13,SAP18,UTR3
SAP18_ENSG00000150459.13,PAS13205_AATAAA_0.15,0.040017177,0.258902012,SAP18_ENSG00000150459.13,4.260812436,1,0.039001265,0.181861532,SAP18_ENSG00000150459.13,0.033387189,0.033387189,0.033387189,0.058244767,0.058244767,0.058244767,0.024857578,chr13,21148834,21148835,46,+,ENSG00000150459.13,SAP18,UTR3
SAP30BP_ENSG00000161526.15,PAS16281_APA_0.15,0.011070595,0.001377548,SAP30BP_ENSG00000161526.15,13.76178098,1,2.08E-04,0.003997049,SAP30BP_ENSG00000161526.15,0.079733109,0.079733109,0.079733109,0.157590846,0.157590846,0.157590846,0.077857737,chr17,75708057,75708058,15,+,ENSG00000161526.15,SAP30BP,UTR3
SAP30BP_ENSG00000161526.15,PAS16279_ATTAAA_0.2,0.011070595,0.009708025,SAP30BP_ENSG00000161526.15,10.12536514,1,0.001462427,0.018910803,SAP30BP_ENSG00000161526.15,0.875555498,0.875555498,0.875555498,0.798642349,0.798642349,0.798642349,-0.076913149,chr17,75706755,75706756,439,+,ENSG00000161526.15,SAP30BP,UTR3
SAP30BP_ENSG00000161526.15,PAS16280_APA_0.35,0.011070595,1,SAP30BP_ENSG00000161526.15,0.004867458,1,0.944378979,0.978538824,SAP30BP_ENSG00000161526.15,0.044711394,0.044711394,0.044711394,0.043766805,0.043766805,0.043766805,-9.45E-04,chr17,75707649,75707650,14,+,ENSG00000161526.15,SAP30BP,UTR3
SAR1A_ENSG00000079332.15,PAS10548_AATAAA_0.25,0.031926125,0,SAR1A_ENSG00000079332.15,8.205302117,1,0.004176815,0.039456575,SAR1A_ENSG00000079332.15,0.558360333,0.558360333,0.558360333,0.661565293,0.661565293,0.661565293,0.10320496,chr10,70150206,70150207,417,-,ENSG00000079332.15,SAR1A,UTR3
SAR1A_ENSG00000079332.15,PAS10549_AATAAA_0.25,0.031926125,0,SAR1A_ENSG00000079332.15,8.205302117,1,0.004176815,0.039456575,SAR1A_ENSG00000079332.15,0.441639667,0.441639667,0.441639667,0.338434707,0.338434707,0.338434707,-0.10320496,chr10,70152436,70152437,214,-,ENSG00000079332.15,SAR1A,UTR3
SAR1B_ENSG00000152700.14,PAS6162_AATAAA_0.35,0.027043258,0.005381817,SAR1B_ENSG00000152700.14,11.21652308,1,8.11E-04,0.012097839,SAR1B_ENSG00000152700.14,0.301319497,0.301319497,0.301319497,0.505803992,0.505803992,0.505803992,0.204484495,chr5,134601153,134601154,33,-,ENSG00000152700.14,SAR1B,UTR3
SAR1B_ENSG00000152700.14,PAS6164_AATAAA_0.2,0.027043258,0.052245954,SAR1B_ENSG00000152700.14,7.062732982,1,0.007870384,0.061713806,SAR1B_ENSG00000152700.14,0.512896146,0.512896146,0.512896146,0.346795311,0.346795311,0.346795311,-0.166100835,chr5,134606429,134606430,60,-,ENSG00000152700.14,SAR1B,UTR3
SAR1B_ENSG00000152700.14,PAS6163_AATAAA_0.3,0.027043258,1,SAR1B_ENSG00000152700.14,0.666863954,1,0.414147117,0.692003081,SAR1B_ENSG00000152700.14,0.185784357,0.185784357,0.185784357,0.147400697,0.147400697,0.147400697,-0.03838366,chr5,134605849,134605850,38,-,ENSG00000152700.14,SAR1B,UTR3
SARNP_ENSG00000205323.9,PAS12795_AATAAA_0.4,6.02E-06,0,SARNP_ENSG00000205323.9,28.03434061,1,1.19E-07,8.55E-06,SARNP_ENSG00000205323.9,0.065317199,0.065317199,0.065317199,0.171883071,0.171883071,0.171883071,0.106565872,chr12,55752581,55752582,33,-,ENSG00000205323.9,SARNP,UTR3
SARNP_ENSG00000205323.9,PAS12796_AATAAA_0.3,6.02E-06,0,SARNP_ENSG00000205323.9,28.03434061,1,1.19E-07,8.55E-06,SARNP_ENSG00000205323.9,0.934682801,0.934682801,0.934682801,0.828116929,0.828116929,0.828116929,-0.106565872,chr12,55757271,55757272,214,-,ENSG00000205323.9,SARNP,UTR3
SATB1_ENSG00000182568.18,PAS4053_AATAAA_0.15,0.735895659,NA,SATB1_ENSG00000182568.18,1.188474195,1,0.275637545,0.563349746,SATB1_ENSG00000182568.18,0.686881632,0.686881632,0.686881632,0.739118397,0.739118397,0.739118397,0.052236765,chr3,18348575,18348576,13,-,ENSG00000182568.18,SATB1,UTR3
SATB1_ENSG00000182568.18,PAS4052_APA_0.25,0.735895659,NA,SATB1_ENSG00000182568.18,0.954412696,1,0.328598621,0.615014758,SATB1_ENSG00000182568.18,0.113586507,0.113586507,0.113586507,0.081835646,0.081835646,0.081835646,-0.031750861,chr3,18348175,18348176,10,-,ENSG00000182568.18,SATB1,UTR3
SATB1_ENSG00000182568.18,PAS4051_ATTAAA_0.2,0.735895659,NA,SATB1_ENSG00000182568.18,0.242884153,1,0.622130744,0.829584848,SATB1_ENSG00000182568.18,0.199531861,0.199531861,0.199531861,0.179045957,0.179045957,0.179045957,-0.020485904,chr3,18347942,18347943,41,-,ENSG00000182568.18,SATB1,UTR3
SBF1_ENSG00000100241.22,PAS19612_ATTAAA_0.35,0.753000794,NA,SBF1_ENSG00000100241.22,0.391711928,1,0.53140091,0.776392631,SBF1_ENSG00000100241.22,0.116528239,0.116528239,0.116528239,0.140824113,0.140824113,0.140824113,0.024295873,chr22,50445003,50445004,18,-,ENSG00000100241.22,SBF1,UTR3
SBF1_ENSG00000100241.22,PAS19613_APA_0.05,0.753000794,NA,SBF1_ENSG00000100241.22,0.391711928,1,0.53140091,0.776392631,SBF1_ENSG00000100241.22,0.883471761,0.883471761,0.883471761,0.859175887,0.859175887,0.859175887,-0.024295873,chr22,50446806,50446807,204,-,ENSG00000100241.22,SBF1,UTR3
SBNO1_ENSG00000139697.14,PAS13135_AATAAA_0.05,0.685904424,NA,SBNO1_ENSG00000139697.14,1.273268404,1,0.259154424,0.545735719,SBNO1_ENSG00000139697.14,0.56360011,0.56360011,0.56360011,0.620992576,0.620992576,0.620992576,0.057392466,chr12,123289109,123289110,118,-,ENSG00000139697.14,SBNO1,UTR3
SBNO1_ENSG00000139697.14,PAS13136_AATAAA_0.25,0.685904424,NA,SBNO1_ENSG00000139697.14,0.736552894,1,0.390767351,0.676667581,SBNO1_ENSG00000139697.14,0.397662151,0.397662151,0.397662151,0.354582692,0.354582692,0.354582692,-0.043079459,chr12,123294528,123294529,238,-,ENSG00000139697.14,SBNO1,UTR3
SBNO1_ENSG00000139697.14,PAS13137_ATTAAA_0.3,0.685904424,NA,SBNO1_ENSG00000139697.14,0.661788266,1,0.415929327,0.692775583,SBNO1_ENSG00000139697.14,0.038737739,0.038737739,0.038737739,0.024424732,0.024424732,0.024424732,-0.014313007,chr12,123295390,123295391,11,-,ENSG00000139697.14,SBNO1,UTR3
SC5D_ENSG00000109929.10,PAS11327_AATAAA_0.35,0.753564222,NA,SC5D_ENSG00000109929.10,0.389699809,1,0.532457237,0.777124762,SC5D_ENSG00000109929.10,0.886051619,0.886051619,0.886051619,0.860316001,0.860316001,0.860316001,-0.025735618,chr11,121308629,121308630,47,+,ENSG00000109929.10,SC5D,UTR3
SC5D_ENSG00000109929.10,PAS11328_AATAAA_0.2,0.753564222,NA,SC5D_ENSG00000109929.10,0.389699809,1,0.532457237,0.777124762,SC5D_ENSG00000109929.10,0.113948381,0.113948381,0.113948381,0.139683999,0.139683999,0.139683999,0.025735618,chr11,121313407,121313408,16,+,ENSG00000109929.10,SC5D,UTR3
SCAF11_ENSG00000139218.18,PAS12707_AATAAA_0.15,0.789305204,NA,SCAF11_ENSG00000139218.18,2.00977108,1,0.156288899,0.413781266,SCAF11_ENSG00000139218.18,0.400878349,0.400878349,0.400878349,0.355273677,0.355273677,0.355273677,-0.045604672,chr12,45922357,45922358,40,-,ENSG00000139218.18,SCAF11,UTR3
SCAF11_ENSG00000139218.18,PAS12705_AATAAA_0,0.789305204,NA,SCAF11_ENSG00000139218.18,0.74338468,1,0.388578797,0.675075929,SCAF11_ENSG00000139218.18,0.050798541,0.050798541,0.050798541,0.06394718,0.06394718,0.06394718,0.013148639,chr12,45921408,45921409,17,-,ENSG00000139218.18,SCAF11,UTR3
SCAF11_ENSG00000139218.18,PAS12708_AATAAA_0.2,0.789305204,NA,SCAF11_ENSG00000139218.18,0.730465407,1,0.392732374,0.67793761,SCAF11_ENSG00000139218.18,0.066908017,0.066908017,0.066908017,0.081677063,0.081677063,0.081677063,0.014769046,chr12,45960454,45960455,11,-,ENSG00000139218.18,SCAF11,UTR3
SCAF11_ENSG00000139218.18,PAS12704_AATAAA_0.3,0.789305204,NA,SCAF11_ENSG00000139218.18,0.353983821,1,0.551866603,0.789512849,SCAF11_ENSG00000139218.18,0.4413102,0.4413102,0.4413102,0.4605337,0.4605337,0.4605337,0.0192235,chr12,45919132,45919133,141,-,ENSG00000139218.18,SCAF11,UTR3
SCAF11_ENSG00000139218.18,PAS12706_AATAAA_0.15,0.789305204,NA,SCAF11_ENSG00000139218.18,0.014875368,1,0.902927039,0.961793668,SCAF11_ENSG00000139218.18,0.040104894,0.040104894,0.040104894,0.03856838,0.03856838,0.03856838,-0.001536513,chr12,45921877,45921878,30,-,ENSG00000139218.18,SCAF11,UTR3
SCAMP1_ENSG00000085365.18,PAS5534_ATTAAA_0.25,0.940334608,NA,SCAMP1_ENSG00000085365.18,0.026138289,1,0.87156305,0.948885545,SCAMP1_ENSG00000085365.18,0.035940512,0.035940512,0.035940512,0.041213487,0.041213487,0.041213487,0.005272976,chr5,78475995,78475996,11,+,ENSG00000085365.18,SCAMP1,UTR3
SCAMP1_ENSG00000085365.18,PAS5535_AATAAA_0.2,0.940334608,NA,SCAMP1_ENSG00000085365.18,0.026138289,1,0.87156305,0.948885545,SCAMP1_ENSG00000085365.18,0.964059488,0.964059488,0.964059488,0.958786513,0.958786513,0.958786513,-0.005272976,chr5,78478279,78478280,149,+,ENSG00000085365.18,SCAMP1,UTR3
SCAMP2_ENSG00000140497.16,PAS14853_AATAAA_0.25,0.002497683,0,SCAMP2_ENSG00000140497.16,14.35502981,1,1.51E-04,0.003202129,SCAMP2_ENSG00000140497.16,0.48362871,0.48362871,0.48362871,0.357914376,0.357914376,0.357914376,-0.125714334,chr15,74843731,74843732,90,-,ENSG00000140497.16,SCAMP2,UTR3
SCAMP2_ENSG00000140497.16,PAS14854_APA_0.15,0.002497683,0,SCAMP2_ENSG00000140497.16,14.35502981,1,1.51E-04,0.003202129,SCAMP2_ENSG00000140497.16,0.51637129,0.51637129,0.51637129,0.642085624,0.642085624,0.642085624,0.125714334,chr15,74844855,74844856,175,-,ENSG00000140497.16,SCAMP2,UTR3
SCAPER_ENSG00000140386.13,PAS14872_AATAAA_0.3,0.830766906,NA,SCAPER_ENSG00000140386.13,0.19567757,1,0.658232645,0.849576819,SCAPER_ENSG00000140386.13,0.269802127,0.269802127,0.269802127,0.296112768,0.296112768,0.296112768,0.02631064,chr15,76348196,76348197,28,-,ENSG00000140386.13,SCAPER,UTR3
SCAPER_ENSG00000140386.13,PAS14873_APA_0.35,0.830766906,NA,SCAPER_ENSG00000140386.13,0.19567757,1,0.658232645,0.849576819,SCAPER_ENSG00000140386.13,0.730197873,0.730197873,0.730197873,0.703887232,0.703887232,0.703887232,-0.02631064,chr15,76728631,76728632,10,-,ENSG00000140386.13,SCAPER,UTR3
SCARB2_ENSG00000138760.11,PAS5147_AATAAA_0.4,0.220701463,NA,SCARB2_ENSG00000138760.11,3.367529688,1,0.06649339,0.250971454,SCARB2_ENSG00000138760.11,0.532965491,0.532965491,0.532965491,0.611975119,0.611975119,0.611975119,0.079009628,chr4,76158740,76158741,149,-,ENSG00000138760.11,SCARB2,UTR3
SCARB2_ENSG00000138760.11,PAS5148_AATAAA_0.1,0.220701463,NA,SCARB2_ENSG00000138760.11,3.367529688,1,0.06649339,0.250971454,SCARB2_ENSG00000138760.11,0.467034509,0.467034509,0.467034509,0.388024881,0.388024881,0.388024881,-0.079009628,chr4,76161453,76161454,155,-,ENSG00000138760.11,SCARB2,UTR3
SCCPDH_ENSG00000143653.10,PAS1003_AATAAA_0.25,0.492396984,NA,SCCPDH_ENSG00000143653.10,2.822820251,1,0.092932984,0.307127237,SCCPDH_ENSG00000143653.10,0.014402068,0.014402068,0.014402068,0.036016392,0.036016392,0.036016392,0.021614324,chr1,246768134,246768135,10,+,ENSG00000143653.10,SCCPDH,UTR3
SCCPDH_ENSG00000143653.10,PAS1001_ATTAAA_0.25,0.492396984,NA,SCCPDH_ENSG00000143653.10,0.38370576,1,0.535626618,0.779018033,SCCPDH_ENSG00000143653.10,0.771240377,0.771240377,0.771240377,0.748565287,0.748565287,0.748565287,-0.02267509,chr1,246767467,246767468,247,+,ENSG00000143653.10,SCCPDH,UTR3
SCCPDH_ENSG00000143653.10,PAS1002_AATAAA_0.2,0.492396984,NA,SCCPDH_ENSG00000143653.10,5.32E-04,1,0.981604545,0.997762645,SCCPDH_ENSG00000143653.10,0.214357556,0.214357556,0.214357556,0.215418321,0.215418321,0.215418321,0.001060766,chr1,246767830,246767831,60,+,ENSG00000143653.10,SCCPDH,UTR3
SCD_ENSG00000099194.6,PAS10166_AATAAA_0.2,1.15E-90,2.01E-93,SCD_ENSG00000099194.6,424.1625538,1,3.03E-94,8.48E-91,SCD_ENSG00000099194.6,0.289344997,0.289344997,0.289344997,0.483174971,0.483174971,0.483174971,0.193829974,chr10,100363618,100363619,1296,+,ENSG00000099194.6,SCD,UTR3
SCD_ENSG00000099194.6,PAS10167_AATAAA_0.15,1.15E-90,1.49E-93,SCD_ENSG00000099194.6,424.7587801,1,2.25E-94,8.48E-91,SCD_ENSG00000099194.6,0.700863754,0.700863754,0.700863754,0.50592635,0.50592635,0.50592635,-0.194937404,chr10,100364824,100364825,5736,+,ENSG00000099194.6,SCD,UTR3
SCD_ENSG00000099194.6,PAS10165_None_0.2,1.15E-90,1,SCD_ENSG00000099194.6,0.333056774,1,0.563864669,0.796862081,SCD_ENSG00000099194.6,0.009791249,0.009791249,0.009791249,0.010898679,0.010898679,0.010898679,0.00110743,chr10,100361092,100361093,14,+,ENSG00000099194.6,SCD,UTR3
SCN8A_ENSG00000196876.19,PAS12090_AATAAA_0.25,0.929098565,NA,SCN8A_ENSG00000196876.19,0.035821233,1,0.849885141,0.939180996,SCN8A_ENSG00000196876.19,0.437222962,0.437222962,0.437222962,0.461261245,0.461261245,0.461261245,0.024038283,chr12,51811099,51811100,13,+,ENSG00000196876.19,SCN8A,UTR3
SCN8A_ENSG00000196876.19,PAS12091_AATAAA_0.1,0.929098565,NA,SCN8A_ENSG00000196876.19,0.035821233,1,0.849885141,0.939180996,SCN8A_ENSG00000196876.19,0.562777038,0.562777038,0.562777038,0.538738755,0.538738755,0.538738755,-0.024038283,chr12,51812863,51812864,11,+,ENSG00000196876.19,SCN8A,UTR3
SCO1_ENSG00000133028.12,PAS16465_APA_0.25,0.151847486,NA,SCO1_ENSG00000133028.12,5.363338192,1,0.020564373,0.121662615,SCO1_ENSG00000133028.12,0.578613356,0.578613356,0.578613356,0.461929661,0.461929661,0.461929661,-0.116683695,chr17,10680337,10680338,74,-,ENSG00000133028.12,SCO1,UTR3
SCO1_ENSG00000133028.12,PAS16464_AATAAA_0.1,0.151847486,NA,SCO1_ENSG00000133028.12,5.268079355,1,0.021719964,0.126845799,SCO1_ENSG00000133028.12,0.213489923,0.213489923,0.213489923,0.314671811,0.314671811,0.314671811,0.101181888,chr17,10672474,10672475,11,-,ENSG00000133028.12,SCO1,UTR3
SCO1_ENSG00000133028.12,PAS16466_APA_0.05,0.151847486,NA,SCO1_ENSG00000133028.12,0.142149551,1,0.706153351,0.8782014,SCO1_ENSG00000133028.12,0.207896721,0.207896721,0.207896721,0.223398528,0.223398528,0.223398528,0.015501807,chr17,10680694,10680695,16,-,ENSG00000133028.12,SCO1,UTR3
SCP2_ENSG00000116171.19,PAS341_AATAAA_0.35,0.720937811,NA,SCP2_ENSG00000116171.19,0.475893888,1,0.490288127,0.749579408,SCP2_ENSG00000116171.19,0.359012348,0.359012348,0.359012348,0.322581084,0.322581084,0.322581084,-0.036431264,chr1,53051400,53051401,47,+,ENSG00000116171.19,SCP2,UTR3
SCP2_ENSG00000116171.19,PAS342_ATTAAA_0.05,0.720937811,NA,SCP2_ENSG00000116171.19,0.475893888,1,0.490288127,0.749579408,SCP2_ENSG00000116171.19,0.640987652,0.640987652,0.640987652,0.677418916,0.677418916,0.677418916,0.036431264,chr1,53051609,53051610,288,+,ENSG00000116171.19,SCP2,UTR3
SCRN1_ENSG00000136193.17,PAS7873_AATAAA_0.25,0.652980528,NA,SCRN1_ENSG00000136193.17,0.685555853,1,0.407680126,0.688005127,SCRN1_ENSG00000136193.17,0.992630136,0.992630136,0.992630136,0.989175483,0.989175483,0.989175483,-0.003454652,chr7,29920110,29920111,364,-,ENSG00000136193.17,SCRN1,UTR3
SCRN1_ENSG00000136193.17,PAS7874_APA_0.15,0.652980528,NA,SCRN1_ENSG00000136193.17,0.685555853,1,0.407680126,0.688005127,SCRN1_ENSG00000136193.17,0.007369864,0.007369864,0.007369864,0.010824517,0.010824517,0.010824517,0.003454652,chr7,29923858,29923859,10,-,ENSG00000136193.17,SCRN1,UTR3
SCYL2_ENSG00000136021.19,PAS12293_AATAAA_0.4,0.013554078,0,SCYL2_ENSG00000136021.19,10.34910023,1,0.001295378,0.017377932,SCYL2_ENSG00000136021.19,0.390462881,0.390462881,0.390462881,0.606617202,0.606617202,0.606617202,0.216154321,chr12,100340133,100340134,99,+,ENSG00000136021.19,SCYL2,UTR3
SCYL2_ENSG00000136021.19,PAS12294_AATAAA_0.4,0.013554078,0,SCYL2_ENSG00000136021.19,10.34910023,1,0.001295378,0.017377932,SCYL2_ENSG00000136021.19,0.609537119,0.609537119,0.609537119,0.393382798,0.393382798,0.393382798,-0.216154321,chr12,100341710,100341711,87,+,ENSG00000136021.19,SCYL2,UTR3
SDAD1_ENSG00000198301.12,PAS5143_ATTAAA_0.3,0.190632733,NA,SDAD1_ENSG00000198301.12,3.946022337,1,0.046982298,0.202648864,SDAD1_ENSG00000198301.12,0.116855357,0.116855357,0.116855357,0.188343622,0.188343622,0.188343622,0.071488265,chr4,75950625,75950626,25,-,ENSG00000198301.12,SDAD1,UTR3
SDAD1_ENSG00000198301.12,PAS5142_AATAAA_0.3,0.190632733,NA,SDAD1_ENSG00000198301.12,3.543373486,1,0.059783754,0.235379262,SDAD1_ENSG00000198301.12,0.306506162,0.306506162,0.306506162,0.224729984,0.224729984,0.224729984,-0.081776178,chr4,75949919,75949920,80,-,ENSG00000198301.12,SDAD1,UTR3
