chr,start,end,strand,total_count,avg_change_in_usage,all_above_threshold,below_padj_threshold_count,max_abs_change_in_usage,max_change_in_usage,avg_abs_change_in_usage,avg_basemean,avg_ctrl_usage,cell_lines,gene_name,feature_id,pA_type
chr6,7890648,7890649,-,4,0.3271899663251947,TRUE,4,0.43083406948219727,0.43083406948219727,0.3271899663251947,NA,0.24748861640274727,"H838, HCT116_p53minus, HCT116_p53plus, MCF7",BLOC1S5-TXNDC5,PAS18639_APA_0.3,proximal pA
chr6,55753654,55753655,-,2,0.162524368,TRUE,1,0.2278942405104765,0.2278942405104765,0.162524368,127.48740112412865,0.36371513226776153,"SUM149PT, U2OS",BMP5,PAS19193_ATTAAA_0.45,distal pA
chr6,55755457,55755458,-,2,-0.162524368,TRUE,1,0.22789424051047655,-0.227894241,0.16252436831246803,127.48740112412865,0.6362848677322386,"SUM149PT, U2OS",BMP5,PAS19194_AATAAA_0.4,proximal pA
chr12,12469408,12469409,+,3,0.21858473994384367,TRUE,2,0.28929171075043414,0.28929171075043414,0.21858473994384367,44.63725844444154,0.11794280583080839,"GP2D, SUM149PT, U2OS",BORCS5,PAS32196_APA_0.15,distal pA
chr12,12466137,12466138,+,3,-0.232421003,TRUE,2,0.28929171075043414,-0.289291711,0.2324210027295842,44.63725844444154,0.8281849772014163,"GP2D, SUM149PT, U2OS",BORCS5,PAS32195_AATAAA_0.4,proximal pA
chr19,19176909,19176910,-,9,-0.312107368,TRUE,6,0.543982579,-0.543982579,0.3121073681316879,67.96887791074326,0.8189273147036098,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",BORCS8,PAS47938_None_0.25,distal pA
chr19,19181876,19181877,-,9,0.3121073681316878,TRUE,6,0.543982579,0.543982579,0.3121073681316878,67.96887791074326,0.18107268529639026,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",BORCS8,PAS47939_AATAAA_0.25,proximal pA
chr16,50313501,50313502,-,10,0.39384474207424186,TRUE,10,0.5303045162200295,0.5303045162200295,0.39384474207424186,572.5309969657749,0.11848914000108937,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",BRD7,PAS41593_APA_0.3,distal pA
chr16,50319091,50319092,-,10,-0.393705272,TRUE,10,0.5303045162200294,-0.530304516,0.39370527221646867,572.5309969657749,0.8040630591041292,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",BRD7,PAS41597_ATTAAA_0.25,proximal pA
chr11,119118542,119118543,+,4,0.1119645951781498,TRUE,3,0.12855038394759755,0.12855038394759755,0.1119645951781498,92.86989877654096,0.030815804556353438,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99",C2CD2L,PAS30614_ATTAAA_0.3,distal pA
chr11,119117115,119117116,+,4,-0.111964595,TRUE,3,0.12855038394759755,-0.128550384,0.1119645951781498,92.86989877654096,0.9691841954436465,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99",C2CD2L,PAS30613_ATTAAA_0.35,proximal pA
chr2,85605254,85605255,-,2,0.2820885431631531,TRUE,2,0.326338874,0.326338874,0.2820885431631531,193.6309401178557,0.2528391801396072,"HCT116_p53minus, HCT116_p53plus",C2orf68,PAS7992_AATAAA_0.2,distal pA
chr2,85608288,85608289,-,8,-0.281069896,TRUE,8,0.4558674625000319,-0.455867463,0.2810698955064989,193.6309401178557,0.42823308337369814,"GP2D, H838, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",C2orf68,PAS7994_AATAAA_0.15,proximal pA
chr4,119297054,119297055,-,10,0.17428609066724257,TRUE,10,0.2481244566251215,0.2481244566251215,0.17428609066724257,448.50566865675603,0.2476091041558908,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",C4orf3,PAS14205_AATAAA_0.2,distal pA
chr4,119298490,119298491,-,10,-0.174286091,TRUE,10,0.24812445662512145,-0.248124457,0.17428609066724254,448.50566865675603,0.7523908958441091,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",C4orf3,PAS14206_APA_0.25,proximal pA
chr12,53708519,53708520,-,5,0.18683177572169432,TRUE,4,0.27636960478528744,0.27636960478528744,0.18683177572169432,80.02898446254929,0.086902759,"HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, U2OS",CALCOCO1,PAS34294_AATAAA_0.3,distal pA
chr12,53711118,53711119,-,5,-0.186831776,TRUE,4,0.2763696047852874,-0.276369605,0.18683177572169435,80.02898446254929,0.9130972410017125,"HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, U2OS",CALCOCO1,PAS34295_APA_0.35,proximal pA
chr4,168987592,168987593,-,10,0.2247997278545082,TRUE,7,0.3734509616159203,0.3734509616159203,0.2247997278545082,139.7091636624264,0.30991128986556166,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CBR4,PAS14426_AATAAA_0.3,distal pA
chr4,168989991,168989992,-,10,-0.224799728,TRUE,7,0.3734509616159203,-0.373450962,0.22479972785450825,139.7091636624264,0.6900887101344384,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CBR4,PAS14427_APA_0.25,proximal pA
chr8,27733317,27733318,-,10,0.29441648595032965,TRUE,10,0.3912008649250043,0.3912008649250043,0.29441648595032965,334.2274871205653,0.40433177251115865,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CCDC25,PAS23737_AATAAA_0.25,distal pA
chr8,27735053,27735054,-,10,-0.294974937,TRUE,10,0.4021331016399087,-0.402133102,0.2949749371264899,334.2274871205653,0.5875873574759222,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CCDC25,PAS23738_AATAAA_0.45,proximal pA
chr15,43197175,43197176,+,5,0.11578564963376382,TRUE,5,0.16293692244275126,0.16293692244275126,0.11578564963376382,162.65184922910305,0.014830799960950176,"HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403",CCNDBP1,PAS38426_AATAAA_0.2,distal pA
chr15,43195194,43195195,+,5,-0.11578565,TRUE,5,0.16293692244275104,-0.162936922,0.11578564963376374,162.65184922910305,0.9851692000390497,"HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403",CCNDBP1,PAS38425_AATAAA_0.35,proximal pA
chr16,30350774,30350775,-,10,0.25317369273522156,TRUE,10,0.32322850318361274,0.32322850318361274,0.25317369273522156,244.1211803655929,0.5105881044074806,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CD2BP2,PAS41504_AATAAA_0.2,distal pA
chr16,30352847,30352848,-,10,-0.253173693,TRUE,10,0.3232285031836126,-0.323228503,0.25317369273522156,244.1211803655929,0.4894118955925194,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CD2BP2,PAS41505_AATAAA_0.05,proximal pA
chr22,19520597,19520598,+,4,-0.124836564,TRUE,3,0.16756752283992138,-0.167567523,0.1248365644330206,226.12124194977662,0.9560440630493794,"GP2D, PANC0403, SKMEL2, U2OS",CDC45,PAS50702_AATAAA_0.1,distal pA
chr22,19507871,19507872,+,4,0.1248365644330206,TRUE,3,0.16756752283992116,0.16756752283992116,0.1248365644330206,226.12124194977662,0.043955937,"GP2D, PANC0403, SKMEL2, U2OS",CDC45,PAS50701_AATAAA_0.2,proximal pA
chrX,47229992,47229993,+,10,0.21761838285046833,TRUE,10,0.30377427540360746,0.30377427540360746,0.21761838285046833,387.4227623706349,0.6502627871956519,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CDK16,PAS51923_ATTAAA_0.35,distal pA
chrX,47228989,47228990,+,10,-0.217618383,TRUE,10,0.30377427540360746,-0.303774275,0.2176183828504683,387.4227623706349,0.34973721280434805,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CDK16,PAS51922_APA_0.05,proximal pA
chr20,5197885,5197886,+,9,0.22584845497270115,TRUE,8,0.3897914199225284,0.3897914199225284,0.22584845497270115,139.71591514863786,0.29269323668399844,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT",CDS2,PAS48769_AATAAA_0.15,distal pA
chr20,5190454,5190455,+,7,-0.190802214,TRUE,5,0.24754610110735317,-0.247546101,0.1908022139952019,139.71591514863786,0.42167110370840655,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, SUM149PT, U2OS",CDS2,PAS48766_APA_0.35,proximal pA
chr4,184694088,184694089,-,9,0.203546081,TRUE,6,0.2592420050164561,0.2592420050164561,0.203546081,152.58031783792114,0.19315760241363883,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CENPU,PAS14486_ATTAAA_0.4,distal pA
chr4,184695003,184695004,-,9,-0.203546081,TRUE,6,0.2592420050164561,-0.259242005,0.203546081,152.58031783792114,0.8068423975863612,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CENPU,PAS14487_AATAAA_0.4,proximal pA
chr1,180114872,180114873,+,10,0.22374860846698463,TRUE,10,0.39094384943671734,0.39094384943671734,0.22374860846698463,679.0978064080127,0.6706727428968173,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CEP350,PAS1918_AATAAA_0.2,distal pA
chr1,180111191,180111192,+,10,-0.223748608,TRUE,10,0.3909438494367174,-0.390943849,0.22374860846698463,679.0978064080127,0.3293272571031827,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CEP350,PAS1917_AATAAA_0.15,proximal pA
chr3,113286929,113286930,-,2,0.30371393934915625,TRUE,1,0.36352353677852933,0.36352353677852933,0.30371393934915625,93.39907911,0.31932174090065846,"HCT116_p53plus, MCF7",CFAP44,PAS11625_AATAAA_0,distal pA
chr3,113290842,113290843,-,2,-0.255242199,TRUE,1,0.2665800552076522,-0.266580055,0.25524219856371766,93.39907911,0.5557675979131138,"HCT116_p53plus, MCF7",CFAP44,PAS11627_AATAAA_0.3,proximal pA
chrX,85861180,85861181,-,3,-0.253606283,TRUE,2,0.3885049209396937,-0.388504921,0.2536062833229882,98.39400144005421,0.8938700516343755,"SKMEL2, SUM149PT, U2OS",CHM,PAS52887_AATAAA_0.2,distal pA
chrX,85969095,85969096,-,3,0.2536062833229882,TRUE,2,0.3885049209396937,0.3885049209396937,0.2536062833229882,98.39400144005421,0.10612994836562449,"SKMEL2, SUM149PT, U2OS",CHM,PAS52888_AATAAA_0.4,proximal pA
chr7,2434616,2434617,+,10,0.21927528598023985,TRUE,8,0.3882011208788533,0.3882011208788533,0.21927528598023985,196.99386007316463,0.5379897647986001,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CHST12,PAS19948_APA_0.05,distal pA
chr7,2434057,2434058,+,10,-0.217942458,TRUE,8,0.3882011208788532,-0.388201121,0.21794245752574162,196.99386007316463,0.45884901356094504,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CHST12,PAS19947_APA_0.35,proximal pA
chr10,124007703,124007704,-,5,-0.409058055,TRUE,5,0.5429886014914106,-0.542988601,0.409058055,193.58224661308577,0.7903052462149107,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SUM149PT",CHST15,PAS29253_ATTAAA_0.1,distal pA
chr10,124019651,124019652,-,5,0.33050198946195597,TRUE,5,0.49608895398809527,0.49608895398809527,0.33050198946195597,193.58224661308577,0.16693662307278456,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SUM149PT",CHST15,PAS29255_AATAAA_0.35,proximal pA
chr16,1444935,1444936,-,10,0.2373344044170943,TRUE,10,0.2806853408265279,0.2806853408265279,0.2373344044170943,240.9034742992246,0.15853527140378745,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CLCN7,PAS41134_AATAAA_0.1,distal pA
chr16,1445343,1445344,-,10,-0.237334404,TRUE,10,0.28068534082652796,-0.280685341,0.23733440441709427,240.9034742992246,0.8414647285962125,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CLCN7,PAS41135_AATAAA_0.1,proximal pA
chr12,9852372,9852373,-,3,0.11728374485872417,TRUE,3,0.1793642944898839,0.1793642944898839,0.11728374485872417,104.06934412216891,0.049000375,"LU99, SKMEL2, U2OS",CLEC2B,PAS33819_AATAAA_0.25,distal pA
chr12,9853207,9853208,-,3,-0.117283745,TRUE,3,0.179364294,-0.179364294,0.11728374485872424,104.06934412216891,0.9509996248516305,"LU99, SKMEL2, U2OS",CLEC2B,PAS33820_ATTAAA_0.15,proximal pA
chr2,98599402,98599403,-,10,0.38289739137351664,TRUE,10,0.4901462895545218,0.4901462895545218,0.38289739137351664,121.64641479995448,0.2550227469651554,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",COA5,PAS8095_AATAAA_0.35,distal pA
chr2,98600478,98600479,-,10,-0.382897391,TRUE,10,0.49014628955452166,-0.49014629,0.3828973913735166,121.64641479995448,0.7449772530348446,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",COA5,PAS8096_AATAAA_0.45,proximal pA
chr13,110149065,110149066,-,4,0.10346037157041998,TRUE,2,0.1294887540115155,0.1294887540115155,0.10346037157041998,109.90721005906647,0.8327127875773013,"H838, LU99, SUM149PT, U2OS",COL4A1,PAS36288_AATAAA_0.45,distal pA
chr13,110150104,110150105,-,4,-0.103816574,TRUE,2,0.1294887540115155,-0.129488754,0.10381657385169601,109.90721005906647,0.1532573375138854,"H838, LU99, SUM149PT, U2OS",COL4A1,PAS36290_AATAAA_0.3,proximal pA
chr12,54351842,54351843,+,10,0.2204474428500517,TRUE,10,0.3787602666403543,0.3787602666403543,0.2204474428500517,433.1448907610183,0.6658136869520365,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",COPZ1,PAS32674_AATAAA_0.2,distal pA
chr12,54350874,54350875,+,10,-0.220447443,TRUE,10,0.3787602666403542,-0.378760267,0.2204474428500517,433.1448907610183,0.3341863130479636,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",COPZ1,PAS32673_ATTAAA_0.15,proximal pA
chrX,116461260,116461261,-,4,0.18165631089818512,TRUE,1,0.21998646864752808,0.21998646864752808,0.18165631089818512,22.684630730082322,0.23583262448507417,"H838, MCF7, PANC0403, U2OS",CT83,PAS52986_AATAAA_0.35,distal pA
chrX,116461686,116461687,-,4,-0.181656311,TRUE,1,0.21998646864752813,-0.219986469,0.18165631089818515,22.684630730082322,0.7641673755149259,"H838, MCF7, PANC0403, U2OS",CT83,PAS52987_ATTAAA_0.15,proximal pA
chr1,9848275,9848276,-,9,0.22498715675957534,TRUE,6,0.3422299871463539,0.3422299871463539,0.22498715675957534,91.40711215364732,0.2288199333719943,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, U2OS",CTNNBIP1,PAS2704_AATAAA_0.1,distal pA
chr1,9850109,9850110,-,10,-0.19291547,TRUE,6,0.29048904435178863,-0.290489044,0.19291546979580657,91.40711215364732,0.599522441,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CTNNBIP1,PAS2705_APA_0.1,proximal pA
chrX,16588000,16588001,-,9,0.2693840806737777,TRUE,7,0.3809170819892706,0.3809170819892706,0.2693840806737777,49.590302178303155,0.4039916493979959,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SUM149PT, U2OS",CTPS2,PAS52547_AATAAA_0.15,distal pA
chrX,16589549,16589550,-,9,-0.269384081,TRUE,7,0.38091708198927066,-0.380917082,0.2693840806737777,49.590302178303155,0.5960083506020041,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SUM149PT, U2OS",CTPS2,PAS52548_ATTAAA_0.25,proximal pA
chr8,129839594,129839595,-,10,0.16696541308490576,TRUE,10,0.32248075872475623,0.32248075872475623,0.16696541308490576,237.90361559663035,0.07180221,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CYRIB,PAS24557_AATAAA_0.2,distal pA
chr8,129841471,129841472,-,10,-0.166965413,TRUE,10,0.32248075872475623,-0.322480759,0.1669654130849057,237.90361559663035,0.9281977898240812,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CYRIB,PAS24558_AATAAA_0.15,proximal pA
chr19,48482312,48482313,+,10,0.19467209617353348,TRUE,8,0.26002106294149196,0.26002106294149196,0.19467209617353348,240.62204631847908,0.3650944581011674,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CYTH2,PAS47068_ATTAAA_0.3,distal pA
chr19,48479381,48479382,+,10,-0.199048597,TRUE,8,0.28861549888881977,-0.288615499,0.19904859657174617,240.62204631847908,0.6155944430706672,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",CYTH2,PAS47066_None_0.1,proximal pA
chr5,39371680,39371681,-,5,0.17799005147822763,TRUE,2,0.26982513011528403,0.26982513011528403,0.17799005147822763,184.71657207734103,0.47918884866257494,"HCT116_p53minus, LU99, PANC0403, SKMEL2, U2OS",DAB2,PAS16136_AATAAA_0.3,distal pA
chr5,39373038,39373039,-,5,-0.177990051,TRUE,2,0.26982513,-0.26982513,0.17799005147822766,184.71657207734103,0.5208111513374251,"HCT116_p53minus, LU99, PANC0403, SKMEL2, U2OS",DAB2,PAS16137_AATAAA_0.15,proximal pA
chr14,24125240,24125241,+,10,0.2170928361152944,TRUE,9,0.3478202966113946,0.3478202966113946,0.2170928361152944,186.27529215711706,0.18619090773466435,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DCAF11,PAS36417_AATAAA_0.05,distal pA
chr14,24124028,24124029,+,10,-0.217092836,TRUE,9,0.34782029661139446,-0.347820297,0.2170928361152944,186.27529215711706,0.8138090922653356,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DCAF11,PAS36416_AATAAA_0.05,proximal pA
chr6,24171755,24171756,-,2,0.14569020350485926,TRUE,1,0.151703159,0.151703159,0.14569020350485926,96.93858710402925,0.5123183480128644,"MCF7, PANC0403",DCDC2,PAS18743_AATAAA_0.2,distal pA
chr6,24174295,24174296,-,2,-0.145690204,TRUE,1,0.15170315911018295,-0.151703159,0.14569020350485923,96.93858710402925,0.48768165198713564,"MCF7, PANC0403",DCDC2,PAS18744_AATAAA_0.3,proximal pA
chr1,162784325,162784326,+,2,0.12783820665257872,TRUE,1,0.18066856463295888,0.18066856463295888,0.12783820665257872,238.9079035938165,0.7617698953595264,"SKMEL2, U2OS",DDR2,PAS1766_AATAAA_0.35,distal pA
chr1,162781175,162781176,+,2,-0.127838207,TRUE,1,0.18066856463295897,-0.180668565,0.12783820665257872,238.9079035938165,0.23823010464047356,"SKMEL2, U2OS",DDR2,PAS1765_APA_0.2,proximal pA
chr6,73417564,73417565,+,3,0.20341640881122755,TRUE,1,0.3466800864026047,0.3466800864026047,0.20341640881122755,52.20300743812654,0.2351802169406683,"H838, SKMEL2, U2OS",DDX43,PAS18008_AATAAA_0.3,distal pA
chr6,73417347,73417348,+,3,-0.203416409,TRUE,1,0.34668008640260456,-0.346680086,0.2034164088112275,52.20300743812654,0.7648197830593316,"H838, SKMEL2, U2OS",DDX43,PAS18007_AATAAA_0.15,proximal pA
chr14,100143957,100143958,-,2,0.28885440627300946,TRUE,1,0.4710467007858557,0.4710467007858557,0.28885440627300946,80.54266484825132,0.2200748498942559,"GP2D, MCF7",DEGS2,PAS38075_APA_0.15,distal pA
chr14,100146419,100146420,-,2,-0.288854406,TRUE,1,0.4710467007858557,-0.471046701,0.2888544062730094,80.54266484825132,0.77992515,"GP2D, MCF7",DEGS2,PAS38076_ATTAAA_0.15,proximal pA
chr8,141195798,141195799,+,7,0.23303520632109112,TRUE,5,0.3880458792452691,0.3880458792452691,0.23303520632109112,113.13845859436921,0.6164088268230727,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, U2OS",DENND3,PAS23509_AATAAA_0.25,distal pA
chr8,141194247,141194248,+,7,-0.199657824,TRUE,5,0.31231185958295765,-0.31231186,0.19965782437922483,113.13845859436921,0.3171464188632153,"H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, U2OS",DENND3,PAS23508_AATAAA_0.2,proximal pA
chr22,50309030,50309031,-,4,0.3387821503224461,TRUE,4,0.4595523937794565,0.4595523937794565,0.3387821503224461,41.42662010168027,0.23535681311777062,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403",DENND6B,PAS51705_ATTAAA_0.05,distal pA
chr22,50311963,50311964,-,4,-0.33878215,TRUE,4,0.4595523937794565,-0.459552394,0.3387821503224461,41.42662010168027,0.7646431868822293,"HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403",DENND6B,PAS51706_APA_0.25,proximal pA
chr8,123013347,123013348,-,10,0.1435793961455284,TRUE,9,0.24690343768643236,0.24690343768643236,0.1435793961455284,343.1321755228688,0.4632616120807052,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DERL1,PAS24481_ATTAAA_0.2,distal pA
chr8,123015205,123015206,-,10,-0.163880633,TRUE,10,0.28546451429697883,-0.285464514,0.16388063316804477,343.1321755228688,0.42579509947894756,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DERL1,PAS24485_APA_0.15,proximal pA
chr22,41598028,41598029,-,10,0.2259281383374884,TRUE,9,0.3642298222644344,0.3642298222644344,0.2259281383374884,199.59996144467414,0.4751268916937292,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DESI1,PAS51603_AATAAA_0.15,distal pA
chr22,41600874,41600875,-,10,-0.225928138,TRUE,9,0.36422982226443434,-0.364229822,0.2259281383374884,199.59996144467414,0.5248731083062709,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DESI1,PAS51604_APA_0,proximal pA
chrX,97604993,97604994,+,10,0.31976700085732235,TRUE,9,0.548890012,0.548890012,0.31976700085732235,113.76934347376317,0.46110732313916464,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DIAPH2,PAS52178_AATAAA_0.2,distal pA
chrX,97469834,97469835,+,9,-0.349442073,TRUE,9,0.548890012,-0.548890012,0.3494420730947148,113.76934347376317,0.518468379,"GP2D, H838, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DIAPH2,PAS52176_APA_0.15,proximal pA
chr9,7796501,7796502,-,8,0.2514028686888708,TRUE,8,0.4649300889626969,0.4649300889626969,0.2514028686888708,187.77318030010437,0.062414437,"H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DMAC1,PAS25828_AATAAA_0.35,distal pA
chr9,7798346,7798347,-,8,-0.251402869,TRUE,8,0.46493008896269694,-0.464930089,0.25140286868887074,187.77318030010437,0.9375855633648551,"H838, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DMAC1,PAS25829_AATAAA_0.25,proximal pA
chr14,50327948,50327949,+,8,0.24628906939841003,TRUE,5,0.3523393376513203,0.3523393376513203,0.24628906939841003,166.0625159620872,0.3878401311478388,"GP2D, H838, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",DMAC2L,PAS36590_AATAAA_0.3,distal pA
chr14,50325720,50325721,+,7,-0.182663858,TRUE,2,0.3066061089931774,-0.306606109,0.18266385814405506,166.0625159620872,0.4022404436131424,"GP2D, H838, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",DMAC2L,PAS36588_APA_0.35,proximal pA
chr8,132570418,132570419,-,2,0.25864324083669143,TRUE,1,0.4214722372803284,0.4214722372803284,0.25864324083669143,77.22263058606524,0.20578878884777935,"LU99, U2OS",DNAAF11,PAS24579_ATTAAA_0.25,distal pA
