gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_96hrs_1,SDMAi_96hrs_2,SDMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ADAMTS12_ENSG00000151388.11,PAS8101_ATTAAA_0.15,0.970843602,NA,ADAMTS12_ENSG00000151388.11,0.013185985,1,0.908579676,0.97878853,ADAMTS12_ENSG00000151388.11,0.669024974,0.669024974,0.669024974,0.662404811,0.662404811,0.662404811,-0.006620163,chr5,33751318,33751319,158,-,ENSG00000151388.11,ADAMTS12,UTR3
SREK1IP1_ENSG00000153006.16,PAS8219_AATAAA_0.3,1,NA,SREK1IP1_ENSG00000153006.16,0.013067024,1,0.908991196,0.97878853,SREK1IP1_ENSG00000153006.16,0.106814839,0.106814839,0.106814839,0.114470098,0.114470098,0.114470098,0.00765526,chr5,64721749,64721750,17,-,ENSG00000153006.16,SREK1IP1,UTR3
FEM1C_ENSG00000145780.8,PAS8369_APA_0.25,0.020198132,1,FEM1C_ENSG00000145780.8,0.013070126,1,0.908980441,0.97878853,FEM1C_ENSG00000145780.8,0.053096283,0.053096283,0.053096283,0.056500292,0.056500292,0.056500292,0.003404009,chr5,115520586,115520587,11,-,ENSG00000145780.8,FEM1C,UTR3
C6orf89_ENSG00000198663.17,PAS8954_APA_0.25,0.474470347,NA,C6orf89_ENSG00000198663.17,0.013240895,1,0.908390361,0.97878853,C6orf89_ENSG00000198663.17,0.310309136,0.310309136,0.310309136,0.30556985,0.30556985,0.30556985,-0.004739286,chr6,36924554,36924555,112,+,ENSG00000198663.17,C6orf89,UTR3
TPMT_ENSG00000137364.5,PAS9447_ATTAAA_0.35,0.989545467,NA,TPMT_ENSG00000137364.5,0.013381956,1,0.907905835,0.97878853,TPMT_ENSG00000137364.5,0.213565204,0.213565204,0.213565204,0.24334749,0.24334749,0.24334749,0.029782286,chr6,18130317,18130318,20,-,ENSG00000137364.5,TPMT,UTR3
ARHGAP18_ENSG00000146376.11,PAS9906_AATAAA_0.3,0.95529607,NA,ARHGAP18_ENSG00000146376.11,0.013017688,1,0.909162419,0.97878853,ARHGAP18_ENSG00000146376.11,0.061068635,0.061068635,0.061068635,0.067325957,0.067325957,0.067325957,0.006257322,chr6,129578419,129578420,12,-,ENSG00000146376.11,ARHGAP18,UTR3
PHLDA1_ENSG00000139289.15,PAS17450_AATAAA_0.2,0.001873978,1,PHLDA1_ENSG00000139289.15,0.012922359,1,0.909494198,0.979035252,PHLDA1_ENSG00000139289.15,0.077510496,0.077510496,0.077510496,0.076451976,0.076451976,0.076451976,-0.00105852,chr12,76028521,76028522,242,-,ENSG00000139289.15,PHLDA1,UTR3
POU4F1_ENSG00000152192.8,PAS18272_AATAAA_0.25,0.970996546,NA,POU4F1_ENSG00000152192.8,0.012818717,1,0.909856321,0.979158795,POU4F1_ENSG00000152192.8,0.282173426,0.282173426,0.282173426,0.26194691,0.26194691,0.26194691,-0.020226516,chr13,78598943,78598944,10,-,ENSG00000152192.8,POU4F1,UTR3
POU4F1_ENSG00000152192.8,PAS18273_AATAAA_0.15,0.970996546,NA,POU4F1_ENSG00000152192.8,0.012818717,1,0.909856321,0.979158795,POU4F1_ENSG00000152192.8,0.717826574,0.717826574,0.717826574,0.73805309,0.73805309,0.73805309,0.020226516,chr13,78599172,78599173,16,-,ENSG00000152192.8,POU4F1,UTR3
NCEH1_ENSG00000144959.11,PAS6107_AATAAA_0.15,0.970996546,NA,NCEH1_ENSG00000144959.11,0.01279762,1,0.909930212,0.979158795,NCEH1_ENSG00000144959.11,0.919603585,0.919603585,0.919603585,0.922821573,0.922821573,0.922821573,0.003217988,chr3,172630656,172630657,386,-,ENSG00000144959.11,NCEH1,UTR3
NCEH1_ENSG00000144959.11,PAS6108_APA_0.15,0.970996546,NA,NCEH1_ENSG00000144959.11,0.01279762,1,0.909930212,0.979158795,NCEH1_ENSG00000144959.11,0.080396415,0.080396415,0.080396415,0.077178427,0.077178427,0.077178427,-0.003217988,chr3,172631037,172631038,11,-,ENSG00000144959.11,NCEH1,UTR3
PAPOLA_ENSG00000090060.19,PAS18713_AATAAA_0.4,0.019446153,1,PAPOLA_ENSG00000090060.19,0.012722136,1,0.910195105,0.979222144,PAPOLA_ENSG00000090060.19,0.048964807,0.048964807,0.048964807,0.052221407,0.052221407,0.052221407,0.0032566,chr14,96531729,96531730,37,+,ENSG00000090060.19,PAPOLA,UTR3
IQGAP1_ENSG00000140575.13,PAS19665_AATAAA_0.25,0.417254293,NA,IQGAP1_ENSG00000140575.13,0.012746678,1,0.910108895,0.979222144,IQGAP1_ENSG00000140575.13,0.437082716,0.437082716,0.437082716,0.434087709,0.434087709,0.434087709,-0.002995007,chr15,90501551,90501552,394,+,ENSG00000140575.13,IQGAP1,UTR3
RMND5A_ENSG00000153561.13,PAS3014_ATTAAA_0.35,0.970843602,NA,RMND5A_ENSG00000153561.13,0.0127122,1,0.910230033,0.979222144,RMND5A_ENSG00000153561.13,0.312609662,0.312609662,0.312609662,0.331911513,0.331911513,0.331911513,0.019301851,chr2,86778032,86778033,90,+,ENSG00000153561.13,RMND5A,UTR3
NR2F2_ENSG00000185551.15,PAS19694_ATTAAA_0.35,0.823734488,NA,NR2F2_ENSG00000185551.15,0.012655453,1,0.910429777,0.979264211,NR2F2_ENSG00000185551.15,0.008070902,0.008070902,0.008070902,0.007668389,0.007668389,0.007668389,-4.03E-04,chr15,96340253,96340254,10,+,ENSG00000185551.15,NR2F2,UTR3
ACACA_ENSG00000278540.5,PAS22218_AATAAA_0.2,0.685762253,NA,ACACA_ENSG00000278540.5,0.012657565,1,0.910422338,0.979264211,ACACA_ENSG00000278540.5,0.817811895,0.817811895,0.817811895,0.839562175,0.839562175,0.839562175,0.02175028,chr17,37084992,37084993,209,-,ENSG00000278540.5,ACACA,UTR3
SEPTIN11_ENSG00000138758.12,PAS6521_APA_0.25,1,NA,SEPTIN11_ENSG00000138758.12,0.012530363,1,0.91087169,0.979653109,SEPTIN11_ENSG00000138758.12,0.069271475,0.069271475,0.069271475,0.07297661,0.07297661,0.07297661,0.003705135,chr4,77034905,77034906,43,+,ENSG00000138758.12,SEPTIN11,UTR3
AGAP1_ENSG00000157985.20,PAS3586_AATAAA_0.3,0.870640116,NA,AGAP1_ENSG00000157985.20,0.012490906,1,0.911011547,0.979717102,AGAP1_ENSG00000157985.20,0.114109221,0.114109221,0.114109221,0.109373699,0.109373699,0.109373699,-0.004735522,chr2,236126080,236126081,10,+,ENSG00000157985.20,AGAP1,UTR3
AP3M1_ENSG00000185009.13,PAS14452_ATTAAA_0.25,0.783227014,NA,AP3M1_ENSG00000185009.13,0.012437996,1,0.911199435,0.979832732,AP3M1_ENSG00000185009.13,0.347293307,0.347293307,0.347293307,0.343339121,0.343339121,0.343339121,-0.003954186,chr10,74122949,74122950,62,-,ENSG00000185009.13,AP3M1,UTR3
EIF1AX_ENSG00000173674.11,PAS26609_APA_0.25,0.901678726,NA,EIF1AX_ENSG00000173674.11,0.012382145,1,0.91139821,0.979960047,EIF1AX_ENSG00000173674.11,0.15572085,0.15572085,0.15572085,0.153269782,0.153269782,0.153269782,-0.002451068,chrX,20125786,20125787,48,-,ENSG00000173674.11,EIF1AX,UTR3
WDR77_ENSG00000116455.14,PAS1964_APA_0.1,0.812478851,NA,WDR77_ENSG00000116455.14,0.01226076,1,0.91183179,0.979981284,WDR77_ENSG00000116455.14,0.01781608,0.01781608,0.01781608,0.016927648,0.016927648,0.016927648,-8.88E-04,chr1,111439890,111439891,12,-,ENSG00000116455.14,WDR77,UTR3
HAPSTR1_ENSG00000182831.12,PAS20300_APA_0.3,0.552144133,NA,HAPSTR1_ENSG00000182831.12,0.012241654,1,0.911900235,0.979981284,HAPSTR1_ENSG00000182831.12,0.065965012,0.065965012,0.065965012,0.06452369,0.06452369,0.06452369,-0.001441322,chr16,9118574,9118575,17,+,ENSG00000182831.12,HAPSTR1,UTR3
OSER1_ENSG00000132823.11,PAS25263_AATAAA_0.2,1,NA,OSER1_ENSG00000132823.11,0.012325768,1,0.911599319,0.979981284,OSER1_ENSG00000132823.11,0.694739502,0.694739502,0.694739502,0.697369661,0.697369661,0.697369661,0.002630159,chr20,44196907,44196908,257,-,ENSG00000132823.11,OSER1,UTR3
EPM2AIP1_ENSG00000178567.8,PAS5491_AATAAA_0.2,0.185904523,NA,EPM2AIP1_ENSG00000178567.8,0.012332439,1,0.911575496,0.979981284,EPM2AIP1_ENSG00000178567.8,0.203838111,0.203838111,0.203838111,0.199920322,0.199920322,0.199920322,-0.003917789,chr3,36987867,36987868,198,-,ENSG00000178567.8,EPM2AIP1,UTR3
POPDC3_ENSG00000132429.10,PAS9825_AATAAA_0.3,0.971887485,NA,POPDC3_ENSG00000132429.10,0.012273361,1,0.911786678,0.979981284,POPDC3_ENSG00000132429.10,0.086756361,0.086756361,0.086756361,0.091381302,0.091381302,0.091381302,0.004624941,chr6,105157954,105157955,16,-,ENSG00000132429.10,POPDC3,UTR3
POPDC3_ENSG00000132429.10,PAS9826_AATAAA_0.25,0.971887485,NA,POPDC3_ENSG00000132429.10,0.012273361,1,0.911786678,0.979981284,POPDC3_ENSG00000132429.10,0.913243639,0.913243639,0.913243639,0.908618698,0.908618698,0.908618698,-0.004624941,chr6,105158280,105158281,110,-,ENSG00000132429.10,POPDC3,UTR3
ASPH_ENSG00000198363.18,PAS11944_AATAAA_0.25,0.094517116,NA,ASPH_ENSG00000198363.18,0.012106558,1,0.912385738,0.980011114,ASPH_ENSG00000198363.18,0.011357919,0.011357919,0.011357919,0.010615102,0.010615102,0.010615102,-7.43E-04,chr8,61624126,61624127,13,-,ENSG00000198363.18,ASPH,UTR3
PARP1_ENSG00000143799.14,PAS2530_None_0.1,0.865664241,NA,PARP1_ENSG00000143799.14,0.012077461,1,0.912490663,0.980011114,PARP1_ENSG00000143799.14,0.08372486,0.08372486,0.08372486,0.086400868,0.086400868,0.086400868,0.002676008,chr1,226361294,226361295,175,-,ENSG00000143799.14,PARP1,UTR3
TMEM50B_ENSG00000142188.17,PAS25563_AATAAA_0.2,0.837993408,NA,TMEM50B_ENSG00000142188.17,0.012176787,1,0.912133009,0.980011114,TMEM50B_ENSG00000142188.17,0.474890337,0.474890337,0.474890337,0.462147026,0.462147026,0.462147026,-0.012743311,chr21,33449141,33449142,92,-,ENSG00000142188.17,TMEM50B,UTR3
MAP3K2_ENSG00000169967.17,PAS4161_AATAAA_0.4,0.683427105,NA,MAP3K2_ENSG00000169967.17,0.012078071,1,0.912488464,0.980011114,MAP3K2_ENSG00000169967.17,0.363601699,0.363601699,0.363601699,0.349619416,0.349619416,0.349619416,-0.013982283,chr2,127304337,127304338,17,-,ENSG00000169967.17,MAP3K2,UTR3
CRELD1_ENSG00000163703.20,PAS4520_AATAAA_0.35,0.971887485,NA,CRELD1_ENSG00000163703.20,0.012100684,1,0.912406909,0.980011114,CRELD1_ENSG00000163703.20,0.892634688,0.892634688,0.892634688,0.886136668,0.886136668,0.886136668,-0.00649802,chr3,9945027,9945028,228,+,ENSG00000163703.20,CRELD1,UTR3
CRELD1_ENSG00000163703.20,PAS4521_AATAAA_0.3,0.971887485,NA,CRELD1_ENSG00000163703.20,0.012100684,1,0.912406909,0.980011114,CRELD1_ENSG00000163703.20,0.107365312,0.107365312,0.107365312,0.113863332,0.113863332,0.113863332,0.00649802,chr3,9945396,9945397,14,+,ENSG00000163703.20,CRELD1,UTR3
PHC3_ENSG00000173889.16,PAS6094_APA_0.35,0.913794897,NA,PHC3_ENSG00000173889.16,0.012198743,1,0.912054151,0.980011114,PHC3_ENSG00000173889.16,0.127493935,0.127493935,0.127493935,0.13824063,0.13824063,0.13824063,0.010746695,chr3,170096892,170096893,21,-,ENSG00000173889.16,PHC3,UTR3
SKA1_ENSG00000154839.10,PAS22874_AATAAA_0.05,0.971887485,NA,SKA1_ENSG00000154839.10,0.011876437,1,0.913219093,0.980275328,SKA1_ENSG00000154839.10,0.09405142,0.09405142,0.09405142,0.089236626,0.089236626,0.089236626,-0.004814793,chr18,50392711,50392712,10,+,ENSG00000154839.10,SKA1,UTR3
SKA1_ENSG00000154839.10,PAS22875_AATAAA_0.35,0.971887485,NA,SKA1_ENSG00000154839.10,0.011876437,1,0.913219093,0.980275328,SKA1_ENSG00000154839.10,0.90594858,0.90594858,0.90594858,0.910763374,0.910763374,0.910763374,0.004814793,chr18,50394165,50394166,154,+,ENSG00000154839.10,SKA1,UTR3
RAB11FIP5_ENSG00000135631.17,PAS3962_AATAAA_0.05,0.971887485,NA,RAB11FIP5_ENSG00000135631.17,0.01190825,1,0.913103402,0.980275328,RAB11FIP5_ENSG00000135631.17,0.937469169,0.937469169,0.937469169,0.939964107,0.939964107,0.939964107,0.002494938,chr2,73073382,73073383,416,-,ENSG00000135631.17,RAB11FIP5,UTR3
RAB11FIP5_ENSG00000135631.17,PAS3963_ATTAAA_0.1,0.971887485,NA,RAB11FIP5_ENSG00000135631.17,0.01190825,1,0.913103402,0.980275328,RAB11FIP5_ENSG00000135631.17,0.062530831,0.062530831,0.062530831,0.060035893,0.060035893,0.060035893,-0.002494938,chr2,73074583,73074584,19,-,ENSG00000135631.17,RAB11FIP5,UTR3
SF3B1_ENSG00000115524.17,PAS4336_AATAAA_0.4,0.971887485,NA,SF3B1_ENSG00000115524.17,0.011931147,1,0.913020231,0.980275328,SF3B1_ENSG00000115524.17,0.050272901,0.050272901,0.050272901,0.048738178,0.048738178,0.048738178,-0.001534722,chr2,197389786,197389787,54,-,ENSG00000115524.17,SF3B1,UTR3
SF3B1_ENSG00000115524.17,PAS4337_AATAAA_0.3,0.971887485,NA,SF3B1_ENSG00000115524.17,0.011931147,1,0.913020231,0.980275328,SF3B1_ENSG00000115524.17,0.949727099,0.949727099,0.949727099,0.951261822,0.951261822,0.951261822,0.001534722,chr2,197391983,197391984,1019,-,ENSG00000115524.17,SF3B1,UTR3
DDX46_ENSG00000145833.16,PAS7739_AATAAA_0.35,0.958888046,NA,DDX46_ENSG00000145833.16,0.011846531,1,0.913327994,0.980305917,DDX46_ENSG00000145833.16,0.109880537,0.109880537,0.109880537,0.107664232,0.107664232,0.107664232,-0.002216305,chr5,134831118,134831119,74,+,ENSG00000145833.16,DDX46,UTR3
ALKBH4_ENSG00000160993.4,PAS11021_AATAAA_0.4,0.971887485,NA,ALKBH4_ENSG00000160993.4,0.011777464,1,0.913580023,0.980321076,ALKBH4_ENSG00000160993.4,0.309154928,0.309154928,0.309154928,0.325117728,0.325117728,0.325117728,0.0159628,chr7,102456244,102456245,19,-,ENSG00000160993.4,ALKBH4,UTR3
ALKBH4_ENSG00000160993.4,PAS11022_None_0.2,0.971887485,NA,ALKBH4_ENSG00000160993.4,0.011777464,1,0.913580023,0.980321076,ALKBH4_ENSG00000160993.4,0.690845072,0.690845072,0.690845072,0.674882272,0.674882272,0.674882272,-0.0159628,chr7,102456816,102456817,11,-,ENSG00000160993.4,ALKBH4,UTR3
BTRC_ENSG00000166167.18,PAS13942_AATAAA_0.35,0.83789278,NA,BTRC_ENSG00000166167.18,0.011690556,1,0.913898222,0.980321076,BTRC_ENSG00000166167.18,0.320739668,0.320739668,0.320739668,0.314408185,0.314408185,0.314408185,-0.006331483,chr10,101554220,101554221,66,+,ENSG00000166167.18,BTRC,UTR3
TMEM123_ENSG00000152558.15,PAS15972_AATAAA_0.35,0.971887485,NA,TMEM123_ENSG00000152558.15,0.011688718,1,0.913904967,0.980321076,TMEM123_ENSG00000152558.15,0.895348369,0.895348369,0.895348369,0.897950781,0.897950781,0.897950781,0.002602411,chr11,102396335,102396336,511,-,ENSG00000152558.15,TMEM123,UTR3
TMEM123_ENSG00000152558.15,PAS15973_AATAAA_0.3,0.971887485,NA,TMEM123_ENSG00000152558.15,0.011688718,1,0.913904967,0.980321076,TMEM123_ENSG00000152558.15,0.104651631,0.104651631,0.104651631,0.102049219,0.102049219,0.102049219,-0.002602411,chr11,102398667,102398668,50,-,ENSG00000152558.15,TMEM123,UTR3
QTRT2_ENSG00000151576.10,PAS4955_AATAAA_0.3,0.971887485,NA,QTRT2_ENSG00000151576.10,0.011715427,1,0.913807039,0.980321076,QTRT2_ENSG00000151576.10,0.089030204,0.089030204,0.089030204,0.082239381,0.082239381,0.082239381,-0.006790822,chr3,114086044,114086045,11,+,ENSG00000151576.10,QTRT2,UTR3
QTRT2_ENSG00000151576.10,PAS4956_AATAAA_0.3,0.971887485,NA,QTRT2_ENSG00000151576.10,0.011715427,1,0.913807039,0.980321076,QTRT2_ENSG00000151576.10,0.910969796,0.910969796,0.910969796,0.917760619,0.917760619,0.917760619,0.006790822,chr3,114088343,114088344,186,+,ENSG00000151576.10,QTRT2,UTR3
ELF1_ENSG00000120690.16,PAS18188_AATAAA_0.1,0.972028766,NA,ELF1_ENSG00000120690.16,0.011484398,1,0.914657857,0.980540599,ELF1_ENSG00000120690.16,0.926217233,0.926217233,0.926217233,0.932389122,0.932389122,0.932389122,0.006171889,chr13,40932030,40932031,65,-,ENSG00000120690.16,ELF1,UTR3
ELF1_ENSG00000120690.16,PAS18189_APA_0.25,0.972028766,NA,ELF1_ENSG00000120690.16,0.011484398,1,0.914657857,0.980540599,ELF1_ENSG00000120690.16,0.073782767,0.073782767,0.073782767,0.067610878,0.067610878,0.067610878,-0.006171889,chr13,40950455,40950456,11,-,ENSG00000120690.16,ELF1,UTR3
G2E3_ENSG00000092140.16,PAS18408_AATAAA_0.25,0.802083485,NA,G2E3_ENSG00000092140.16,0.011520958,1,0.914522642,0.980540599,G2E3_ENSG00000092140.16,0.064250284,0.064250284,0.064250284,0.059667992,0.059667992,0.059667992,-0.004582292,chr14,30620166,30620167,12,+,ENSG00000092140.16,G2E3,UTR3
CERS6_ENSG00000172292.15,PAS3259_ATTAAA_0.25,0.614435625,NA,CERS6_ENSG00000172292.15,0.011595054,1,0.914249269,0.980540599,CERS6_ENSG00000172292.15,0.210344751,0.210344751,0.210344751,0.219223325,0.219223325,0.219223325,0.008878574,chr2,168770259,168770260,16,+,ENSG00000172292.15,CERS6,UTR3
USP13_ENSG00000058056.10,PAS5230_ATTAAA_0.2,0.653951399,NA,USP13_ENSG00000058056.10,0.011536243,1,0.914466177,0.980540599,USP13_ENSG00000058056.10,0.193799661,0.193799661,0.193799661,0.189070015,0.189070015,0.189070015,-0.004729646,chr3,179784728,179784729,18,+,ENSG00000058056.10,USP13,UTR3
PLK4_ENSG00000142731.11,PAS6657_AATAAA_0.3,0.972028766,NA,PLK4_ENSG00000142731.11,0.011480417,1,0.914672592,0.980540599,PLK4_ENSG00000142731.11,0.374374992,0.374374992,0.374374992,0.362993144,0.362993144,0.362993144,-0.011381847,chr4,127898594,127898595,30,+,ENSG00000142731.11,PLK4,UTR3
PLK4_ENSG00000142731.11,PAS6658_AATAAA_0.25,0.972028766,NA,PLK4_ENSG00000142731.11,0.011480417,1,0.914672592,0.980540599,PLK4_ENSG00000142731.11,0.625625008,0.625625008,0.625625008,0.637006856,0.637006856,0.637006856,0.011381847,chr4,127899069,127899070,53,+,ENSG00000142731.11,PLK4,UTR3
ZFYVE16_ENSG00000039319.17,PAS7553_ATTAAA_0.2,0.961169982,NA,ZFYVE16_ENSG00000039319.17,0.011456843,1,0.914759909,0.980547988,ZFYVE16_ENSG00000039319.17,0.242584886,0.242584886,0.242584886,0.233393623,0.233393623,0.233393623,-0.009191262,chr5,80478032,80478033,12,+,ENSG00000039319.17,ZFYVE16,UTR3
WIPI2_ENSG00000157954.15,PAS10106_AATAAA_0.25,0.220015454,NA,WIPI2_ENSG00000157954.15,0.011425239,1,0.91487711,0.980587404,WIPI2_ENSG00000157954.15,0.04961157,0.04961157,0.04961157,0.050531664,0.050531664,0.050531664,9.20E-04,chr7,5233817,5233818,229,+,ENSG00000157954.15,WIPI2,UTR3
ABHD10_ENSG00000144827.9,PAS4942_ATTAAA_0.3,0.904177453,NA,ABHD10_ENSG00000144827.9,0.011259311,1,0.915495155,0.981163584,ABHD10_ENSG00000144827.9,0.032935004,0.032935004,0.032935004,0.030999239,0.030999239,0.030999239,-0.001935765,chr3,111992443,111992444,14,+,ENSG00000144827.9,ABHD10,UTR3
MPPE1_ENSG00000154889.17,PAS22967_AATAAA_0.35,0.973021476,NA,MPPE1_ENSG00000154889.17,0.011039133,1,0.916322424,0.981877571,MPPE1_ENSG00000154889.17,0.290521179,0.290521179,0.290521179,0.30162041,0.30162041,0.30162041,0.011099231,chr18,11883478,11883479,25,-,ENSG00000154889.17,MPPE1,UTR3
MPPE1_ENSG00000154889.17,PAS22968_AATAAA_0.2,0.973021476,NA,MPPE1_ENSG00000154889.17,0.011039133,1,0.916322424,0.981877571,MPPE1_ENSG00000154889.17,0.709478821,0.709478821,0.709478821,0.69837959,0.69837959,0.69837959,-0.011099231,chr18,11884052,11884053,33,-,ENSG00000154889.17,MPPE1,UTR3
VKORC1L1_ENSG00000196715.7,PAS10338_AATAAA_0.1,0.398063785,NA,VKORC1L1_ENSG00000196715.7,0.010901055,1,0.916845482,0.982092788,VKORC1L1_ENSG00000196715.7,0.276773297,0.276773297,0.276773297,0.26659946,0.26659946,0.26659946,-0.010173837,chr7,65957854,65957855,17,+,ENSG00000196715.7,VKORC1L1,UTR3
LIX1L_ENSG00000271601.4,PAS2044_APA_0.1,0.680514335,NA,LIX1L_ENSG00000271601.4,0.010921781,1,0.916766756,0.982092788,LIX1L_ENSG00000271601.4,0.101564067,0.101564067,0.101564067,0.104891475,0.104891475,0.104891475,0.003327409,chr1,145935997,145935998,43,-,ENSG00000271601.4,LIX1L,UTR3
INTS7_ENSG00000143493.13,PAS2462_AATAAA_0.25,0.957193951,NA,INTS7_ENSG00000143493.13,0.010964306,1,0.916605466,0.982092788,INTS7_ENSG00000143493.13,0.408223527,0.408223527,0.408223527,0.40406924,0.40406924,0.40406924,-0.004154288,chr1,211941349,211941350,71,-,ENSG00000143493.13,INTS7,UTR3
CRIM1_ENSG00000150938.10,PAS2785_ATTAAA_0.1,0.744535882,NA,CRIM1_ENSG00000150938.10,0.010920335,1,0.916772247,0.982092788,CRIM1_ENSG00000150938.10,0.016041553,0.016041553,0.016041553,0.014949495,0.014949495,0.014949495,-0.001092058,chr2,36550148,36550149,12,+,ENSG00000150938.10,CRIM1,UTR3
CLN8_ENSG00000182372.10,PAS11184_AATAAA_0.25,0.580119162,NA,CLN8_ENSG00000182372.10,0.010668384,1,0.917734501,0.982149125,CLN8_ENSG00000182372.10,0.383660533,0.383660533,0.383660533,0.365122925,0.365122925,0.365122925,-0.018537608,chr8,1782739,1782740,18,+,ENSG00000182372.10,CLN8,UTR3
WASHC2C_ENSG00000172661.20,PAS13655_AATAAA_0,0.973470364,NA,WASHC2C_ENSG00000172661.20,0.010568529,1,0.918119044,0.982149125,WASHC2C_ENSG00000172661.20,0.320321002,0.320321002,0.320321002,0.313444241,0.313444241,0.313444241,-0.006876762,chr10,45792600,45792601,40,+,ENSG00000172661.20,WASHC2C,UTR3
WASHC2C_ENSG00000172661.20,PAS13656_AATAAA_0.2,0.973470364,NA,WASHC2C_ENSG00000172661.20,0.010568529,1,0.918119044,0.982149125,WASHC2C_ENSG00000172661.20,0.679678998,0.679678998,0.679678998,0.686555759,0.686555759,0.686555759,0.006876762,chr10,45792962,45792963,61,+,ENSG00000172661.20,WASHC2C,UTR3
LZIC_ENSG00000162441.12,PAS1382_AATAAA_0.3,0.551977792,NA,LZIC_ENSG00000162441.12,0.010779778,1,0.917307662,0.982149125,LZIC_ENSG00000162441.12,0.02114387,0.02114387,0.02114387,0.022929301,0.022929301,0.022929301,0.001785431,chr1,9922119,9922120,11,-,ENSG00000162441.12,LZIC,UTR3
TSKU_ENSG00000182704.8,PAS15267_APA_0.3,0.973457307,NA,TSKU_ENSG00000182704.8,0.010750454,1,0.917419812,0.982149125,TSKU_ENSG00000182704.8,0.10111901,0.10111901,0.10111901,0.095379902,0.095379902,0.095379902,-0.005739108,chr11,76797865,76797866,11,+,ENSG00000182704.8,TSKU,UTR3
TSKU_ENSG00000182704.8,PAS15268_AATAAA_0.15,0.973457307,NA,TSKU_ENSG00000182704.8,0.010750454,1,0.917419812,0.982149125,TSKU_ENSG00000182704.8,0.89888099,0.89888099,0.89888099,0.904620098,0.904620098,0.904620098,0.005739108,chr11,76798143,76798144,136,+,ENSG00000182704.8,TSKU,UTR3
STK24_ENSG00000102572.15,PAS18297_AATAAA_0.15,0.184518956,NA,STK24_ENSG00000102572.15,0.010850437,1,0.917038067,0.982149125,STK24_ENSG00000102572.15,0.038393751,0.038393751,0.038393751,0.041913948,0.041913948,0.041913948,0.003520197,chr13,98451346,98451347,35,-,ENSG00000102572.15,STK24,UTR3
EFCAB11_ENSG00000140025.16,PAS19151_AATAAA_0.35,0.973470364,NA,EFCAB11_ENSG00000140025.16,0.010605673,1,0.917975791,0.982149125,EFCAB11_ENSG00000140025.16,0.131511902,0.131511902,0.131511902,0.124238854,0.124238854,0.124238854,-0.007273048,chr14,89794671,89794672,19,-,ENSG00000140025.16,EFCAB11,UTR3
EFCAB11_ENSG00000140025.16,PAS19152_ATTAAA_0.25,0.973470364,NA,EFCAB11_ENSG00000140025.16,0.010605673,1,0.917975791,0.982149125,EFCAB11_ENSG00000140025.16,0.868488098,0.868488098,0.868488098,0.875761146,0.875761146,0.875761146,0.007273048,chr14,89797126,89797127,114,-,ENSG00000140025.16,EFCAB11,UTR3
NF1_ENSG00000196712.20,PAS21420_AATAAA_0.3,0.004731876,1,NF1_ENSG00000196712.20,0.010550936,1,0.918186985,0.982149125,NF1_ENSG00000196712.20,0.22801469,0.22801469,0.22801469,0.238207442,0.238207442,0.238207442,0.010192751,chr17,31375736,31375737,35,+,ENSG00000196712.20,NF1,UTR3
HES7_ENSG00000179111.9,PAS22054_AATAAA_0.2,0.794137754,NA,HES7_ENSG00000179111.9,0.010731367,1,0.917492891,0.982149125,HES7_ENSG00000179111.9,0.234565086,0.234565086,0.234565086,0.226685136,0.226685136,0.226685136,-0.007879949,chr17,8120979,8120980,33,-,ENSG00000179111.9,HES7,UTR3
SPPL2B_ENSG00000005206.17,PAS23206_AATAAA_0.15,0.973457307,NA,SPPL2B_ENSG00000005206.17,0.010739844,1,0.917460423,0.982149125,SPPL2B_ENSG00000005206.17,0.822457333,0.822457333,0.822457333,0.814587561,0.814587561,0.814587561,-0.007869772,chr19,2353927,2353928,58,+,ENSG00000005206.17,SPPL2B,UTR3
SPPL2B_ENSG00000005206.17,PAS23207_ATTAAA_0.15,0.973457307,NA,SPPL2B_ENSG00000005206.17,0.010739844,1,0.917460423,0.982149125,SPPL2B_ENSG00000005206.17,0.177542667,0.177542667,0.177542667,0.185412439,0.185412439,0.185412439,0.007869772,chr19,2354798,2354799,36,+,ENSG00000005206.17,SPPL2B,UTR3
MCM8_ENSG00000125885.13,PAS24740_AATAAA_0.35,0.86801923,NA,MCM8_ENSG00000125885.13,0.010714623,1,0.917557054,0.982149125,MCM8_ENSG00000125885.13,0.147579079,0.147579079,0.147579079,0.154896323,0.154896323,0.154896323,0.007317244,chr20,5995892,5995893,62,+,ENSG00000125885.13,MCM8,UTR3
LMNA_ENSG00000160789.24,PAS838_None_0.25,0.738068845,NA,LMNA_ENSG00000160789.24,0.010653074,1,0.917793345,0.982149125,LMNA_ENSG00000160789.24,0.23890192,0.23890192,0.23890192,0.23717497,0.23717497,0.23717497,-0.00172695,chr1,156139316,156139317,36,+,ENSG00000160789.24,LMNA,UTR3
