gene_name,ensembl_ID,feature_id,chr,start,end,strand,pA_type,APA_and_gene_class_96hrs,log2FoldChange_24hrs,log2FoldChange_48hrs,log2FoldChange_72hrs,log2FoldChange_96hrs,prox_to_dist_shift_24hrs,prox_to_dist_shift_48hrs,prox_to_dist_shift_72hrs,prox_to_dist_shift_96hrs
RNF44,ENSG00000146083,PAS17133_AATAAA_0.2,chr5,176526713,176526714,-,distal pA,lengthened_no_change,0.0998252848256481,0.42041608215554965,-0.4985455102777128,0.08537196267110826,0.10698093944711218,0.3019531354246411,0.3610920602847856,0.4040556401889153
RNF44,ENSG00000146083,PAS17134_ATTAAA_0.25,chr5,176527277,176527278,-,proximal pA,lengthened_no_change,0.0998252848256481,0.42041608215554965,-0.4985455102777128,0.08537196267110826,0.10698093944711218,0.3019531354246411,0.3610920602847856,0.4040556401889153
RPL7,ENSG00000147604,PAS24036_APA_0.05,chr8,73290264,73290265,-,distal pA,lengthened_no_change,0.2529589172026023,0.1949185856583553,0.233101258762462,0.22598528455867292,0.3728792404703252,0.6599163294060573,0.5892183019201113,0.5107994569746059
RPL7,ENSG00000147604,PAS24037_AATAAA_0.15,chr8,73290637,73290638,-,proximal pA,lengthened_no_change,0.2529589172026023,0.1949185856583553,0.233101258762462,0.22598528455867292,0.3728792404703252,0.6599163294060573,0.5892183019201113,0.5107994569746059
RTN3,ENSG00000133318,PAS29948_AATAAA_0.35,chr11,63759884,63759885,+,distal pA,lengthened_no_change,0.21242416804886827,-0.06351466408775233,-0.2779244646532146,-0.40227201475154367,0.32642299449209294,0.5037834297482164,0.6566645042840756,0.6758658594749634
RTN3,ENSG00000133318,PAS29947_AATAAA_0.45,chr11,63759045,63759046,+,proximal pA,lengthened_no_change,0.21242416804886827,-0.06351466408775233,-0.2779244646532146,-0.40227201475154367,0.32642299449209294,0.5037834297482164,0.6566645042840756,0.6758658594749634
RUNDC1,ENSG00000198863,PAS42839_APA_0.35,chr17,42992972,42992973,+,proximal pA,lengthened_no_change,0.10578959363689548,0.1113009279234135,0.28592536264613383,0.0595756905162851,0.19709562098852895,0.3171664685882468,0.4979903015556328,0.7073951659530472
RUNDC1,ENSG00000198863,PAS42840_None_0.25,chr17,42993682,42993683,+,distal pA,lengthened_no_change,0.10578959363689548,0.1113009279234135,0.28592536264613383,0.0595756905162851,0.19709562098852895,0.3171664685882468,0.4979903015556328,0.7073951659530472
S100B,ENSG00000160307,PAS50657_None_0.25,chr21,46599202,46599203,-,proximal pA,lengthened_no_change,-8.566657683755845e-4,0.31045251337607005,0.12182299946597916,0.4906573345285504,NA,-0.24215356710379565,0.013625796,0.545161533451036
S100B,ENSG00000160307,PAS50656_APA_0.35,chr21,46598962,46598963,-,distal pA,lengthened_no_change,-8.566657683755845e-4,0.31045251337607005,0.12182299946597916,0.4906573345285504,NA,-0.24215356710379565,0.013625796,0.545161533451036
SAMD4A,ENSG00000020577,PAS36640_None_0.1,chr14,54789126,54789127,+,proximal pA,lengthened_no_change,-0.6059943568613512,-0.4252593307017015,-0.4323619678479294,-0.18485866283790284,0.30343509776247446,0.4815902277195717,0.4433784821193549,0.5070582715982512
SAMD4A,ENSG00000020577,PAS36641_APA_0.05,chr14,54793310,54793311,+,distal pA,lengthened_no_change,-0.6059943568613512,-0.4252593307017015,-0.4323619678479294,-0.18485866283790284,0.30343509776247446,0.4815902277195717,0.4433784821193549,0.5070582715982512
SAP30L,ENSG00000164576,PAS15696_AATAAA_0.3,chr5,154456144,154456145,+,proximal pA,lengthened_no_change,-0.4631305483738435,-0.3461523448233349,-0.07135620605827474,0.05096982391044164,0.02709935077590442,0.4087785553895933,0.6041216277708858,0.7862412921474486
SAP30L,ENSG00000164576,PAS15697_AATAAA_0.05,chr5,154461051,154461052,+,distal pA,lengthened_no_change,-0.4631305483738435,-0.3461523448233349,-0.07135620605827474,0.05096982391044164,0.02709935077590442,0.4087785553895933,0.6041216277708858,0.7862412921474486
SCARB2,ENSG00000138760,PAS13941_AATAAA_0.4,chr4,76158740,76158741,-,distal pA,lengthened_no_change,0.110327039161738,0.2241356258516665,0.31220846791792134,0.5176293388212251,0.30492486882150316,0.3862212457860252,0.38208263773166407,0.46732897770663884
SCARB2,ENSG00000138760,PAS13944_AATAAA_0.1,chr4,76161453,76161454,-,proximal pA,lengthened_no_change,0.110327039161738,0.2241356258516665,0.31220846791792134,0.5176293388212251,0.30492486882150316,0.3862212457860252,0.38208263773166407,0.46732897770663884
SCCPDH,ENSG00000143653,PAS2516_AATAAA_0.2,chr1,246767830,246767831,+,distal pA,lengthened_no_change,-0.027359337448630724,0.14348719305237218,0.24911640208215521,0.2651567962846254,0.16957593330784074,0.2992276478013759,0.35926908931741774,0.4218033552556192
SCCPDH,ENSG00000143653,PAS2515_ATTAAA_0.25,chr1,246767467,246767468,+,proximal pA,lengthened_no_change,-0.027359337448630724,0.14348719305237218,0.24911640208215521,0.2651567962846254,0.16957593330784074,0.2992276478013759,0.35926908931741774,0.4218033552556192
SCO1,ENSG00000133028,PAS43849_AATAAA_0.1,chr17,10672474,10672475,-,distal pA,lengthened_no_change,-0.26973438861949084,-0.39612405516917015,-0.2511565794110739,-0.23846127748216467,0.26733195460795217,0.49407302857582525,0.6976767788642864,0.6225077051623047
SCO1,ENSG00000133028,PAS43851_APA_0.25,chr17,10680337,10680338,-,proximal pA,lengthened_no_change,-0.26973438861949084,-0.39612405516917015,-0.2511565794110739,-0.23846127748216467,0.26733195460795217,0.49407302857582525,0.6976767788642864,0.6225077051623047
SCYL3,ENSG00000000457,PAS4415_ATTAAA_0.3,chr1,169849631,169849632,-,distal pA,lengthened_no_change,-0.07489391236671275,0.06184339867353875,0.33337932724016633,0.5676249105218766,NA,0.4840199917099408,0.31680605227305947,0.4761116455055613
SCYL3,ENSG00000000457,PAS4416_AATAAA_0.4,chr1,169853089,169853090,-,proximal pA,lengthened_no_change,-0.07489391236671275,0.06184339867353875,0.33337932724016633,0.5676249105218766,NA,0.4840199917099408,0.31680605227305947,0.4761116455055613
SDHAF4,ENSG00000154079,PAS17984_AATAAA_0.35,chr6,70589562,70589563,+,distal pA,lengthened_no_change,-0.5056696336469759,-0.2523725403964349,-0.7702195745244391,-0.17402070656053512,0.15706069980695098,0.1850737596795814,0.3504965617325473,0.4181941905960152
SDHAF4,ENSG00000154079,PAS17983_None_0.15,chr6,70588780,70588781,+,proximal pA,lengthened_no_change,-0.5056696336469759,-0.2523725403964349,-0.7702195745244391,-0.17402070656053512,0.15706069980695098,0.1850737596795814,0.3504965617325473,0.4181941905960152
SENP2,ENSG00000163904,PAS10607_AATAAA_0.1,chr3,185633549,185633550,+,distal pA,lengthened_no_change,-0.2663833531870332,-0.7164916803912502,-0.574048587451607,-0.4066894200751952,0.4385379959980466,0.5064670459283556,0.590601742910663,0.5368252263909312
SENP2,ENSG00000163904,PAS10606_AATAAA_0.35,chr3,185631100,185631101,+,proximal pA,lengthened_no_change,-0.2663833531870332,-0.7164916803912502,-0.574048587451607,-0.4066894200751952,0.4385379959980466,0.5064670459283556,0.590601742910663,0.5368252263909312
SH2D4A,ENSG00000104611,PAS22616_AATAAA_0.2,chr8,19395802,19395803,+,proximal pA,lengthened_no_change,-0.010206242508349,0.00941113284132732,0.6264626053815193,0.06866145550599666,0.2739835549202026,0.12094275747159056,0.36754041623650235,0.45213156378197705
SH2D4A,ENSG00000104611,PAS22617_AATAAA_0.2,chr8,19396216,19396217,+,distal pA,lengthened_no_change,-0.010206242508349,0.00941113284132732,0.6264626053815193,0.06866145550599666,0.2739835549202026,0.12094275747159056,0.36754041623650235,0.45213156378197705
SH3GLB1,ENSG00000097033,PAS1079_AATAAA_0.3,chr1,86743585,86743586,+,proximal pA,lengthened_no_change,0.014806853691541284,0.02891464865764748,-0.14626007117891116,0.12878744757479224,0.4163230370295545,0.44710247550882654,0.6552589380260161,0.750503108539391
SH3GLB1,ENSG00000097033,PAS1080_AATAAA_0.3,chr1,86748179,86748180,+,distal pA,lengthened_no_change,0.014806853691541284,0.02891464865764748,-0.14626007117891116,0.12878744757479224,0.4163230370295545,0.44710247550882654,0.6552589380260161,0.750503108539391
SH3PXD2A,ENSG00000107957,PAS29076_AATAAA_0.05,chr10,103600292,103600293,-,proximal pA,lengthened_no_change,0.16541145952978156,0.5710897288314623,0.5269726797994589,0.5441284728912196,-0.05341292443834833,0.2496047027164056,0.5159317080650321,0.7028528264655676
SH3PXD2A,ENSG00000107957,PAS29075_AATAAA_0.35,chr10,103594033,103594034,-,distal pA,lengthened_no_change,0.16541145952978156,0.5710897288314623,0.5269726797994589,0.5441284728912196,-0.05341292443834833,0.2496047027164056,0.5159317080650321,0.7028528264655676
SIK3,ENSG00000160584,PAS31870_ATTAAA_0.3,chr11,116843415,116843416,-,distal pA,lengthened_no_change,-0.06858879610285036,0.14374673741392907,0.4535202466999416,0.08597823744425723,0.5964312113211678,0.1380978290432312,0.552975432233074,0.6603681966408661
SIK3,ENSG00000160584,PAS31871_AATAAA_0.1,chr11,116845411,116845412,-,proximal pA,lengthened_no_change,-0.06858879610285036,0.14374673741392907,0.4535202466999416,0.08597823744425723,0.5964312113211678,0.1380978290432312,0.552975432233074,0.6603681966408661
SIKE1,ENSG00000052723,PAS3930_AATAAA_0.45,chr1,114769486,114769487,-,distal pA,lengthened_no_change,-0.010836163969546463,-0.12256319837200368,-0.1264366451575152,-0.11323825252488956,0.28065202020304336,0.35603365527858266,0.25106070398200253,0.4730781273136272
SIKE1,ENSG00000052723,PAS3932_ATTAAA_0.4,chr1,114774143,114774144,-,proximal pA,lengthened_no_change,-0.010836163969546463,-0.12256319837200368,-0.1264366451575152,-0.11323825252488956,0.28065202020304336,0.35603365527858266,0.25106070398200253,0.4730781273136272
SIM2,ENSG00000159263,PAS50231_AATAAA_0.1,chr21,36749793,36749794,+,distal pA,lengthened_no_change,-0.141651586872729,0.4980339855478112,0.03075347570680929,0.017405911853912936,0.20407608316978626,0.4204276807474658,0.49663626296979513,0.6249506389037378
SIM2,ENSG00000159263,PAS50229_APA_0.3,chr21,36748615,36748616,+,proximal pA,lengthened_no_change,-0.141651586872729,0.4980339855478112,0.03075347570680929,0.017405911853912936,0.20407608316978626,0.4204276807474658,0.49663626296979513,0.6249506389037378
SIN3A,ENSG00000169375,PAS39770_AATAAA_0.4,chr15,75370931,75370932,-,proximal pA,lengthened_no_change,0.23180002797491955,0.07923463970405714,-0.18317028716579464,-0.2715424196896929,0.371745230226404,0.5193293261364809,0.49889092597219653,0.6674657295370434
SIN3A,ENSG00000169375,PAS39769_ATTAAA_0.15,chr15,75369380,75369381,-,distal pA,lengthened_no_change,0.23180002797491955,0.07923463970405714,-0.18317028716579464,-0.2715424196896929,0.371745230226404,0.5193293261364809,0.49889092597219653,0.6674657295370434
SLC35B4,ENSG00000205060,PAS22310_AATAAA_0.2,chr7,134290409,134290410,-,proximal pA,lengthened_no_change,-0.11954718746638458,-0.2245348903476882,-0.1477031342336627,-0.5691402373125548,0.5323174465193649,0.4039190781402382,0.4107309824257189,0.675954746845763
SLC35B4,ENSG00000205060,PAS22308_AATAAA_0.2,chr7,134289333,134289334,-,distal pA,lengthened_no_change,-0.11954718746638458,-0.2245348903476882,-0.1477031342336627,-0.5691402373125548,0.5323174465193649,0.4039190781402382,0.4107309824257189,0.675954746845763
SMURF1,ENSG00000198742,PAS21990_AATAAA_0.15,chr7,99027440,99027441,-,distal pA,lengthened_no_change,-0.10263325104524296,-0.2132920046010741,-0.31814054887204507,-0.3011966647851061,0.2018527608897699,0.5009737669698957,0.58823169,0.7874587431487503
SMURF1,ENSG00000198742,PAS21991_None_0.2,chr7,99030307,99030308,-,proximal pA,lengthened_no_change,-0.10263325104524296,-0.2132920046010741,-0.31814054887204507,-0.3011966647851061,0.2018527608897699,0.5009737669698957,0.58823169,0.7874587431487503
SNTB2,ENSG00000168807,PAS40780_AATAAA_0.05,chr16,69309050,69309051,+,distal pA,lengthened_no_change,-0.335448137808885,-0.07370632099122724,-0.08834522058081787,-0.05772559266248979,0.225428463465152,0.4219581924727831,0.2235770163529877,0.5219824767604461
SNTB2,ENSG00000168807,PAS40779_ATTAAA_0.3,chr16,69305281,69305282,+,proximal pA,lengthened_no_change,-0.335448137808885,-0.07370632099122724,-0.08834522058081787,-0.05772559266248979,0.225428463465152,0.4219581924727831,0.2235770163529877,0.5219824767604461
SNU13,ENSG00000100138,PAS51610_AATAAA_0.25,chr22,41673933,41673934,-,distal pA,lengthened_no_change,0.20744102659198096,0.03170417678406921,-0.06059037563169885,-0.039400403489642,0.35330963781318525,0.29725156128472535,0.42175891753688516,0.468258607130037
SNU13,ENSG00000100138,PAS51612_APA_0.2,chr22,41674815,41674816,-,proximal pA,lengthened_no_change,0.20744102659198096,0.03170417678406921,-0.06059037563169885,-0.039400403489642,0.35330963781318525,0.29725156128472535,0.42175891753688516,0.468258607130037
SNX1,ENSG00000028528,PAS38661_AATAAA_0.4,chr15,64144226,64144227,+,distal pA,lengthened_no_change,0.07641685668429107,0.08393987978329417,0.11107205724511024,0.006190567199362342,0.21948710256073656,0.4385063069929624,0.4607617676050485,0.4879666239971586
SNX1,ENSG00000028528,PAS38660_AATAAA_0.35,chr15,64138002,64138003,+,proximal pA,lengthened_no_change,0.07641685668429107,0.08393987978329417,0.11107205724511024,0.006190567199362342,0.21948710256073656,0.4385063069929624,0.4607617676050485,0.4879666239971586
SNX33,ENSG00000173548,PAS38829_APA_0.35,chr15,75658629,75658630,+,proximal pA,lengthened_no_change,-0.3094039436541782,-0.3902911712792823,-0.30678981989479864,-0.10312296273612316,0.2300517502975901,0.4603241758602457,0.4668300683700824,0.5897237119117718
SNX33,ENSG00000173548,PAS38830_ATTAAA_0.1,chr15,75662249,75662250,+,distal pA,lengthened_no_change,-0.3094039436541782,-0.3902911712792823,-0.30678981989479864,-0.10312296273612316,0.2300517502975901,0.4603241758602457,0.4668300683700824,0.5897237119117718
SNX8,ENSG00000106266,PAS21252_AATAAA_0.4,chr7,2251770,2251771,-,distal pA,lengthened_no_change,0.40391373653575546,0.39977409976314937,0.69758656045308,0.4827743292194067,0.16984964729337387,0.30319126844313793,0.5414174639085779,0.4745823488110552
SNX8,ENSG00000106266,PAS21253_APA_0.15,chr7,2255005,2255006,-,proximal pA,lengthened_no_change,0.40391373653575546,0.39977409976314937,0.69758656045308,0.4827743292194067,0.16984964729337387,0.30319126844313793,0.5414174639085779,0.4745823488110552
SPATA2,ENSG00000158480,PAS49911_AATAAA_0.1,chr20,49904828,49904829,-,proximal pA,lengthened_no_change,-0.37500061533342527,-0.6399713467434657,-0.4952765744167598,-0.21343589858356943,0.7443378415882647,0.7891010753228636,0.8438752140212296,0.9277330123490739
SPATA2,ENSG00000158480,PAS49910_AATAAA_0.25,chr20,49903393,49903394,-,distal pA,lengthened_no_change,-0.37500061533342527,-0.6399713467434657,-0.4952765744167598,-0.21343589858356943,0.7443378415882647,0.7891010753228636,0.8438752140212296,0.9277330123490739
SPPL2B,ENSG00000005206,PAS46069_ATTAAA_0.15,chr19,2354798,2354799,+,distal pA,lengthened_no_change,-1.0767446627734245,-0.27361469309706854,0.2432881977998112,0.010217911186946088,0.03833572148771936,0.19713328742236208,0.5789020442335886,0.457268967473681
SPPL2B,ENSG00000005206,PAS46068_AATAAA_0.15,chr19,2353927,2353928,+,proximal pA,lengthened_no_change,-1.0767446627734245,-0.27361469309706854,0.2432881977998112,0.010217911186946088,0.03833572148771936,0.19713328742236208,0.5789020442335886,0.457268967473681
SPPL3,ENSG00000157837,PAS35070_ATTAAA_0.4,chr12,120764459,120764460,-,proximal pA,lengthened_no_change,0.02440470976863456,0.27275684666935024,0.06468212160478404,1.6128231705262385e-4,0.4527935443230276,0.5101056634390785,0.5364159511682481,0.49904947045998227
SPPL3,ENSG00000157837,PAS35069_APA_0.1,chr12,120763793,120763794,-,distal pA,lengthened_no_change,0.02440470976863456,0.27275684666935024,0.06468212160478404,1.6128231705262385e-4,0.4527935443230276,0.5101056634390785,0.5364159511682481,0.49904947045998227
SPRING1,ENSG00000111412,PAS34970_AATAAA_0.4,chr12,116711098,116711099,-,distal pA,lengthened_no_change,0.20785742147459624,0.2556112671946675,0.3801551469004048,0.3924780230062934,-0.007783413284152496,0.28265720878833256,0.383995791322575,0.4029863407398356
SPRING1,ENSG00000111412,PAS34976_None_0.05,chr12,116717336,116717337,-,proximal pA,lengthened_no_change,0.20785742147459624,0.2556112671946675,0.3801551469004048,0.3924780230062934,-0.007783413284152496,0.28265720878833256,0.383995791322575,0.4029863407398356
SPRTN,ENSG00000010072,PAS2421_AATAAA_0.4,chr1,231355021,231355022,+,distal pA,lengthened_no_change,-0.19271956283280908,-0.6995085187976107,-0.4342842526579355,-0.3955662865430853,0.06176392183390385,0.053332041919099016,-0.08299158198585418,0.45589682894294353
SPRTN,ENSG00000010072,PAS2418_AATAAA_0.45,chr1,231352749,231352750,+,proximal pA,lengthened_no_change,-0.19271956283280908,-0.6995085187976107,-0.4342842526579355,-0.3955662865430853,0.06176392183390385,0.053332041919099016,-0.08299158198585418,0.45589682894294353
SREK1IP1,ENSG00000153006,PAS16279_APA_0.05,chr5,64724124,64724125,-,proximal pA,lengthened_no_change,-0.005643369512063221,0.10190183728095492,0.06338233685101007,-0.08098540941466591,0.42106780599560434,0.30298155217955414,0.45773938007968434,0.5785909619471149
SREK1IP1,ENSG00000153006,PAS16273_AATAAA_0.3,chr5,64718152,64718153,-,distal pA,lengthened_no_change,-0.005643369512063221,0.10190183728095492,0.06338233685101007,-0.08098540941466591,0.42106780599560434,0.30298155217955414,0.45773938007968434,0.5785909619471149
SSX2IP,ENSG00000117155,PAS3617_APA_0.3,chr1,84647340,84647341,-,proximal pA,lengthened_no_change,-0.03750503708896091,-0.2607671548972978,-0.1091037078864866,-0.20636044644015747,0.0423578384657293,0.2964855127869354,0.34389187648919894,0.42148830906279006
SSX2IP,ENSG00000117155,PAS3612_ATTAAA_0.4,chr1,84643915,84643916,-,distal pA,lengthened_no_change,-0.03750503708896091,-0.2607671548972978,-0.1091037078864866,-0.20636044644015747,0.0423578384657293,0.2964855127869354,0.34389187648919894,0.42148830906279006
STAM2,ENSG00000115145,PAS8423_AATAAA_0.4,chr2,152120431,152120432,-,proximal pA,lengthened_no_change,-0.016380295114669294,-0.265531291764253,-0.3543483677038227,-0.13859148765062038,0.5111457570714609,-0.0674400617792858,0.39271972122373267,0.4014387779243511
STAM2,ENSG00000115145,PAS8422_AATAAA_0.3,chr2,152118597,152118598,-,distal pA,lengthened_no_change,-0.016380295114669294,-0.265531291764253,-0.3543483677038227,-0.13859148765062038,0.5111457570714609,-0.0674400617792858,0.39271972122373267,0.4014387779243511
STK38L,ENSG00000211455,PAS32366_AATAAA_0.35,chr12,27325954,27325955,+,distal pA,lengthened_no_change,0.25337002632567285,0.6384595758774769,0.2960904897873576,0.5220068536455283,0.38466587459906965,0.31724476897698667,0.31715861306073545,0.4365020266515988
STK38L,ENSG00000211455,PAS32362_AATAAA_0.25,chr12,27322719,27322720,+,proximal pA,lengthened_no_change,0.25337002632567285,0.6384595758774769,0.2960904897873576,0.5220068536455283,0.38466587459906965,0.31724476897698667,0.31715861306073545,0.4365020266515988
STK39,ENSG00000198648,PAS8510_AATAAA_0.15,chr2,167954022,167954023,-,distal pA,lengthened_no_change,-0.12448557580348676,-0.3529446298670672,-0.4294985851349356,-0.4737895075580169,0.3419628596680251,0.380244050197559,0.3733807782388796,0.4219492092777758
STK39,ENSG00000198648,PAS8512_APA_0.25,chr2,167955315,167955316,-,proximal pA,lengthened_no_change,-0.12448557580348676,-0.3529446298670672,-0.4294985851349356,-0.4737895075580169,0.3419628596680251,0.380244050197559,0.3733807782388796,0.4219492092777758
TBC1D25,ENSG00000068354,PAS51941_None_0.15,chrX,48561211,48561212,+,proximal pA,lengthened_no_change,0.4118658338635862,0.8317678042507115,0.77111043769824394,0.4213681759611712,0.1044212394766677,-0.12702088658277788,0.154967718,0.43182447707995425
TBC1D25,ENSG00000068354,PAS51942_APA_0.15,chrX,48562608,48562609,+,distal pA,lengthened_no_change,0.4118658338635862,0.8317678042507115,0.77111043769824394,0.4213681759611712,0.1044212394766677,-0.12702088658277788,0.154967718,0.43182447707995425
TBC1D9,ENSG00000109436,PAS14308_ATTAAA_0.15,chr4,140622081,140622082,-,proximal pA,lengthened_no_change,0.13971279438029424,0.047087882562979154,-0.09074705172799769,-0.11061866414481912,0.24532919391390035,0.3627296052125596,0.8515225140245661,0.42275941448112175
TBC1D9,ENSG00000109436,PAS14307_AATAAA_0.25,chr4,140620784,140620785,-,distal pA,lengthened_no_change,0.13971279438029424,0.047087882562979154,-0.09074705172799769,-0.11061866414481912,0.24532919391390035,0.3627296052125596,0.8515225140245661,0.42275941448112175
TBX2,ENSG00000121068,PAS43205_AATAAA_0.3,chr17,61408622,61408623,+,proximal pA,lengthened_no_change,-0.005172918337894759,0.292320644575905,0.1725910551093739,-0.04367104074129504,-0.06979001244522076,0.27518403786629503,0.28770635,0.4033615734285914
TBX2,ENSG00000121068,PAS43206_AATAAA_0.3,chr17,61409121,61409122,+,distal pA,lengthened_no_change,-0.005172918337894759,0.292320644575905,0.1725910551093739,-0.04367104074129504,-0.06979001244522076,0.27518403786629503,0.28770635,0.4033615734285914
TDP1,ENSG00000042088,PAS37039_AATAAA_0.25,chr14,90043338,90043339,+,proximal pA,lengthened_no_change,0.005340453867746194,-0.4789234994229184,-1.0519937786160147,-0.54649105051913,0.3852739446731834,0.5320149513494669,0.7472925101306248,0.7294537485514849
TDP1,ENSG00000042088,PAS37040_AATAAA_0.4,chr14,90044761,90044762,+,distal pA,lengthened_no_change,0.005340453867746194,-0.4789234994229184,-1.0519937786160147,-0.54649105051913,0.3852739446731834,0.5320149513494669,0.7472925101306248,0.7294537485514849
TECPR2,ENSG00000196663,PAS37161_AATAAA_0.35,chr14,102502471,102502472,+,distal pA,lengthened_no_change,-0.5956860466946905,-0.6809055694020637,-0.7064151326743606,-0.006811568607216451,NA,0.34552398329597095,0.5329675720187018,0.5290210385011738
TECPR2,ENSG00000196663,PAS37160_AATAAA_0.2,chr14,102500173,102500174,+,proximal pA,lengthened_no_change,-0.5956860466946905,-0.6809055694020637,-0.7064151326743606,-0.006811568607216451,NA,0.34552398329597095,0.5329675720187018,0.5290210385011738
TFDP2,ENSG00000114126,PAS11925_AATAAA_0.25,chr3,141952496,141952497,-,proximal pA,lengthened_no_change,0.2072150973604272,0.3198622458487721,-0.1479082923875112,-0.28807161273579013,0.26631525185052884,0.4903670760335861,0.7696918584139232,0.788603621370706
TFDP2,ENSG00000114126,PAS11923_AATAAA_0.3,chr3,141944429,141944430,-,distal pA,lengthened_no_change,0.2072150973604272,0.3198622458487721,-0.1479082923875112,-0.28807161273579013,0.26631525185052884,0.4903670760335861,0.7696918584139232,0.788603621370706
TFPI,ENSG00000003436,PAS8654_ATTAAA_0.3,chr2,187466799,187466800,-,proximal pA,lengthened_no_change,0.6699031292453794,0.6209910365319444,0.3702116252880572,0.351416047377726,0.202215642146848,0.1420176232338255,0.43479135697698246,0.47517249582276494
TFPI,ENSG00000003436,PAS8653_APA_0.2,chr2,187464232,187464233,-,distal pA,lengthened_no_change,0.6699031292453794,0.6209910365319444,0.3702116252880572,0.351416047377726,0.202215642146848,0.1420176232338255,0.43479135697698246,0.47517249582276494
THEM4,ENSG00000159445,PAS4137_ATTAAA_0.2,chr1,151874056,151874057,-,proximal pA,lengthened_no_change,0.09740192136775278,0.24972026353660043,0.5086027087077787,0.2992773998564587,0.10455439229601077,0.1476756772277515,0.4892042104092572,0.4134529378909039
THEM4,ENSG00000159445,PAS4135_AATAAA_0.45,chr1,151870868,151870869,-,distal pA,lengthened_no_change,0.09740192136775278,0.24972026353660043,0.5086027087077787,0.2992773998564587,0.10455439229601077,0.1476756772277515,0.4892042104092572,0.4134529378909039
TIFA,ENSG00000145365,PAS14179_AATAAA_0.15,chr4,112277083,112277084,-,proximal pA,lengthened_no_change,0.06037199599197675,0.05012077066593365,-0.19312844165107276,-0.07451320279641976,0.4258487197818156,0.5230798648079291,0.6346875249999999,0.5932338551293057
TIFA,ENSG00000145365,PAS14178_ATTAAA_0.45,chr4,112275612,112275613,-,distal pA,lengthened_no_change,0.06037199599197675,0.05012077066593365,-0.19312844165107276,-0.07451320279641976,0.4258487197818156,0.5230798648079291,0.6346875249999999,0.5932338551293057
TIMM22,ENSG00000177370,PAS42113_APA_0.25,chr17,1001631,1001632,+,proximal pA,lengthened_no_change,-0.03797937283981712,-0.17434784097478973,0.2885159728580575,0.4790562312877825,0.27364930697689716,0.26419977376338943,0.5056919621222725,0.41633134299728536
TIMM22,ENSG00000177370,PAS42114_None_0.1,chr17,1002103,1002104,+,distal pA,lengthened_no_change,-0.03797937283981712,-0.17434784097478973,0.2885159728580575,0.4790562312877825,0.27364930697689716,0.26419977376338943,0.5056919621222725,0.41633134299728536
TLE4,ENSG00000106829,PAS25102_ATTAAA_0.25,chr9,79726738,79726739,+,distal pA,lengthened_no_change,-0.5481396712895251,-0.4107779378818013,0.2196648613429728,0.18182895176430325,-0.15486896809990314,0.16672509264295737,0.46275705834378666,0.5226677637502932
TLE4,ENSG00000106829,PAS25101_AATAAA_0.25,chr9,79725496,79725497,+,proximal pA,lengthened_no_change,-0.5481396712895251,-0.4107779378818013,0.2196648613429728,0.18182895176430325,-0.15486896809990314,0.16672509264295737,0.46275705834378666,0.5226677637502932
TMCC1,ENSG00000172765,PAS11817_AATAAA_0.35,chr3,129650554,129650555,-,proximal pA,lengthened_no_change,0.06750178909561631,0.02513053860786601,0.2062832254764725,0.3848133538256513,0.3695421612264165,0.19950714891875687,0.4824369522802252,0.47242965210955834
TMCC1,ENSG00000172765,PAS11816_AATAAA_0.25,chr3,129647793,129647794,-,distal pA,lengthened_no_change,0.06750178909561631,0.02513053860786601,0.2062832254764725,0.3848133538256513,0.3695421612264165,0.19950714891875687,0.4824369522802252,0.47242965210955834
TMCC3,ENSG00000057704,PAS34705_AATAAA_0.35,chr12,94569541,94569542,-,proximal pA,lengthened_no_change,-0.08879380545572949,0.7517668520858456,0.6806977707320065,0.2905842923736952,NA,0.2458626515953988,0.36659053293348604,0.5737740231990092
TMCC3,ENSG00000057704,PAS34704_ATTAAA_0.35,chr12,94568568,94568569,-,distal pA,lengthened_no_change,-0.08879380545572949,0.7517668520858456,0.6806977707320065,0.2905842923736952,NA,0.2458626515953988,0.36659053293348604,0.5737740231990092
TMEM106B,ENSG00000106460,PAS20088_AATAAA_0.15,chr7,12237262,12237263,+,distal pA,lengthened_no_change,-0.890623816205775,-0.5042528356443637,-0.4682079290850914,-0.4638719522002333,0.3162962515480358,0.2386486390579756,0.4492212599299237,0.4487915812331301
TMEM106B,ENSG00000106460,PAS20087_AATAAA_0.1,chr7,12232899,12232900,+,proximal pA,lengthened_no_change,-0.890623816205775,-0.5042528356443637,-0.4682079290850914,-0.4638719522002333,0.3162962515480358,0.2386486390579756,0.4492212599299237,0.4487915812331301
TMEM154,ENSG00000170006,PAS14370_AATAAA_0.25,chr4,152626114,152626115,-,proximal pA,lengthened_no_change,0.1076950688046927,-0.09025938534419782,-0.2896465666266403,-0.11613990870380796,0.3526206558162039,0.4496835541622667,0.444742713506189,0.5799409379287171
TMEM154,ENSG00000170006,PAS14369_AATAAA_0.25,chr4,152622294,152622295,-,distal pA,lengthened_no_change,0.1076950688046927,-0.09025938534419782,-0.2896465666266403,-0.11613990870380796,0.3526206558162039,0.4496835541622667,0.444742713506189,0.5799409379287171
